20200707,13:20,10.90,10.90,10.90,10.90,2300,248400
20200707,13:22,10.95,10.95,10.95,10.95,2300,248400
20200707,13:30,10.85,10.85,10.85,10.85,2300,246100
20200707,13:37,10.55,10.55,10.55,10.55,2300,246100
20200707,13:41,10.55,10.60,10.55,10.60,9200,241500
20200707,13:45,10.45,10.45,10.45,10.45,2300,241500
20200707,13:55,10.50,10.50,10.50,10.50,2300,241500
20200707,13:59,10.30,10.30,10.30,10.30,2300,239200
20200707,14:19,10.40,10.40,10.40,10.40,2300,239200
20200707,14:22,10.15,10.15,10.15,10.15,2300,239200
20200707,14:27,10.00,10.00,10.00,10.00,2300,239200
20200707,14:34,9.90,9.90,9.90,9.90,2300,239200
20200707,14:35,9.85,9.85,9.85,9.85,2300,239200
20200707,14:42,9.70,9.70,9.70,9.70,2300,243800
20200707,14:43,9.50,9.50,9.50,9.50,2300,243800
20200707,14:45,9.75,9.75,9.75,9.75,2300,246100
20200707,14:46,9.75,9.75,9.75,9.75,2300,246100
20200707,14:47,9.70,9.70,9.70,9.70,2300,246100
20200707,14:52,9.50,9.50,9.50,9.50,4600,241500
20200707,14:54,9.65,9.65,9.65,9.65,4600,241500
20200707,15:11,9.65,9.65,9.65,9.65,2300,236900
20200707,15:13,9.50,9.50,9.50,9.50,2300,236900
20200707,15:14,9.60,9.60,9.60,9.60,2300,236900
20200707,15:15,9.60,9.60,9.60,9.60,2300,239200
20200707,15:16,9.60,9.60,9.60,9.60,2300,239200
20200707,15:21,9.75,9.75,9.70,9.70,9200,241500
20200707,15:22,9.80,9.80,9.80,9.80,2300,236900
20200707,15:23,9.75,9.75,9.75,9.75,2300,236900
20200707,15:25,9.65,9.80,9.65,9.80,6900,234600
20200707,15:26,9.85,9.85,9.60,9.60,4600,234600
20200707,15:27,9.80,9.80,9.80,9.80,2300,230000
20200707,15:29,9.80,9.85,9.80,9.85,4600,230000
