20180829 090859;257.2;257.2;257.2;257.2;6041
20180829 091659;257.5;258.3;257.2;257.3;43322
20180829 091759;257.2;257.95;257.2;257.75;27847
20180829 091859;257.8;257.9;257.25;257.6;21765
20180829 091959;257.55;258.35;257.55;258.05;24782
20180829 092059;258;258.5;258;258.4;23652
20180829 092159;258.4;258.8;258.3;258.65;17800
20180829 092259;258.6;259.2;258.5;259;22339
20180829 092359;258.9;259.15;258.9;259.15;15179
20180829 092459;259.15;259.5;259.05;259.3;22644
20180829 092559;259.3;259.4;259.1;259.2;9350
20180829 092659;259.2;259.3;259;259;12580
20180829 092759;259;259.1;258.55;258.65;10925
20180829 092859;258.6;258.75;258.45;258.5;11725
20180829 092959;258.55;259;258.5;258.85;9749
20180829 093059;258.85;258.85;258.65;258.75;9189
20180829 093159;258.75;258.75;258.6;258.65;9334
20180829 093259;258.6;258.75;258.1;258.1;16125
20180829 093359;258.1;258.1;257.65;257.8;16151
20180829 093459;257.85;258;257.65;258;10110
20180829 093559;258;258.45;258;258.1;10962
20180829 093659;258.1;258.2;258.1;258.15;4633
20180829 093759;258.2;258.55;258.15;258.55;4125
20180829 093859;258.45;258.75;258.2;258.2;6494
20180829 093959;258.15;258.9;258;258.85;24197
20180829 094059;258.85;258.85;258.2;258.5;7689
20180829 094159;258.5;258.75;258.45;258.6;5550
20180829 094259;258.7;258.7;258.35;258.5;9027
20180829 094359;258.5;258.5;258.25;258.25;4071
20180829 094459;258.4;258.4;258.2;258.35;4335
20180829 094559;258.3;258.6;258.25;258.6;2808
20180829 094659;258.55;258.75;258.45;258.7;4775
20180829 094759;258.65;258.8;258.65;258.75;4118
20180829 094859;258.85;258.85;258.7;258.7;1582
20180829 094959;258.65;258.75;258.5;258.55;8776
20180829 095059;258.5;258.6;258.5;258.5;1811
20180829 095159;258.5;258.7;258.5;258.65;5052
20180829 095259;258.85;259.3;258.85;258.9;11818
20180829 095359;258.85;259.1;258.85;259.1;5469
20180829 095459;259.1;259.25;259.05;259.25;4085
20180829 095559;259.25;259.35;259.2;259.2;4825
20180829 095659;259.25;259.95;259.2;259.9;28128
20180829 095759;259.9;259.95;259.7;259.75;11158
20180829 095859;259.75;260;259.7;259.85;19761
20180829 095959;259.75;259.9;259.7;259.75;4577
20180829 100059;259.8;259.95;259.75;259.75;8269
20180829 100159;259.8;259.8;259.5;259.6;17063
20180829 100259;259.6;259.85;259.45;259.75;11746
20180829 100359;259.8;259.95;259.8;259.9;14640
20180829 100459;259.9;259.9;259.1;259.55;23527
20180829 100559;259.25;259.6;259.25;259.6;7593
20180829 100659;259.65;259.8;259.6;259.75;13457
20180829 100759;259.75;259.8;259.65;259.7;3689
20180829 100859;259.8;259.8;259.55;259.55;5062
20180829 100959;259.55;259.7;259.55;259.7;3563
20180829 101059;259.75;259.75;259.55;259.65;3435
20180829 101159;259.65;259.75;259.55;259.65;6056
20180829 101259;259.6;259.65;259.45;259.5;4346
20180829 101359;259.45;259.5;259.25;259.25;7884
20180829 101459;259.25;259.4;259.2;259.4;4878
20180829 101559;259.4;259.5;259.35;259.45;5978
20180829 101659;259.45;259.45;259.3;259.35;1411
20180829 101759;259.4;259.5;259.35;259.4;2572
20180829 101859;259.4;259.4;259.25;259.35;2488
20180829 101959;259.4;259.4;259.2;259.2;3821
20180829 102059;259.05;259.2;258.65;258.75;11274
20180829 102159;258.7;259;258.65;258.9;6418
20180829 102259;258.85;259.35;258.8;259.25;7323
20180829 102359;259.25;259.25;258.35;258.55;24058
20180829 102459;258.55;258.7;258.5;258.7;5790
20180829 102559;258.7;258.7;258.5;258.55;3033
20180829 102659;258.5;258.6;258.4;258.6;15858
20180829 102759;258.6;258.75;258.6;258.65;1702
20180829 102859;258.65;258.65;258.55;258.65;1988
20180829 102959;258.6;259.05;258.6;259.05;4519
20180829 103059;259.05;259.15;258.55;259;9407
20180829 103159;259;259.1;258.5;259;12244
20180829 103259;259;259;258.6;258.75;4067
20180829 103359;258.8;259.15;258.8;259.1;3130
20180829 103459;259.1;259.2;259;259.2;1451
20180829 103559;259.1;259.15;258.95;259;3658
20180829 103659;259;259.1;258.7;258.75;5758
20180829 103759;258.7;258.9;258.7;258.8;1421
20180829 103859;258.8;259;258.8;258.95;1617
20180829 103959;259;259.15;258.95;259.05;2601
20180829 104059;259.1;259.25;258.95;258.95;3448
20180829 104159;259;259.45;258.95;259.25;17312
20180829 104259;259.3;259.4;258.5;258.6;19641
20180829 104359;258.6;258.85;258.4;258.8;16465
20180829 104459;258.75;259;258.65;258.85;4879
20180829 104559;258.85;258.85;258.6;258.7;3271
20180829 104659;258.65;258.65;258.35;258.35;3157
20180829 104759;258.4;258.7;258.4;258.7;2448
20180829 104859;258.55;258.75;258.55;258.65;1810
20180829 104959;258.65;258.65;258.4;258.45;4709
20180829 105059;258.5;258.55;258.4;258.55;3515
20180829 105159;258.55;258.55;258.45;258.55;4066
20180829 105259;258.55;258.55;258.4;258.4;10140
20180829 105359;258.4;258.7;258.4;258.7;3241
20180829 105459;258.7;258.8;258.5;258.5;6415
20180829 105559;258.5;258.85;258.45;258.5;4836
20180829 105659;258.5;258.5;258.4;258.4;2849
20180829 105759;258.4;258.5;258.2;258.2;7939
20180829 105859;258.15;258.15;258;258.05;9476
20180829 105959;258.05;258.05;257.6;257.85;20757
20180829 110059;257.8;258;257.7;257.8;10053
20180829 110159;257.75;257.8;257.45;257.5;12658
20180829 110259;257.45;257.65;257.4;257.55;5745
20180829 110359;257.8;257.8;257.4;257.4;7961
20180829 110459;257.4;257.5;256.7;256.85;52942
20180829 110559;256.75;257;256.65;257;15459
20180829 110659;256.95;257;256.85;256.85;9258
20180829 110759;256.85;256.95;256.8;256.8;4960
20180829 110859;257;257.15;256.9;257.1;9260
20180829 110959;257.05;257.2;257;257.1;8156
20180829 111059;257.15;257.35;257.1;257.15;4598
20180829 111159;257.25;257.25;257.1;257.25;6082
20180829 111259;257.25;257.65;257.2;257.65;3657
20180829 111359;257.5;257.7;257.5;257.5;10295
20180829 111459;257.45;257.45;257.25;257.45;3820
20180829 111559;257.3;257.5;257.3;257.5;3968
20180829 111659;257.45;257.85;257.2;257.2;25254
20180829 111759;257.2;257.55;257.1;257.55;10222
20180829 111859;257.5;257.75;257.35;257.7;34061
20180829 111959;257.75;257.75;257.6;257.75;3928
20180829 112059;257.8;259;257.75;258.9;42040
20180829 112159;258.9;258.95;258.25;258.3;11792
20180829 112259;258.55;258.55;258.35;258.4;2525
20180829 112359;258.35;258.5;258.35;258.5;5029
20180829 112459;258.45;258.65;258.4;258.55;8077
20180829 112559;258.5;258.7;258.5;258.7;3827
20180829 112659;258.7;258.7;258.6;258.7;4383
20180829 112759;258.7;258.8;258.7;258.75;3153
20180829 112859;258.75;258.8;258.65;258.65;3205
20180829 112959;258.65;258.65;258.3;258.45;7091
20180829 113059;258.45;258.6;258.2;258.6;9246
20180829 113159;258.6;258.6;258.4;258.55;1057
20180829 113259;258.5;258.55;258.4;258.55;1004
20180829 113359;258.45;258.45;258.1;258.3;2818
20180829 113459;258.25;258.3;258.05;258.05;5270
20180829 113559;257.9;258;257.5;257.5;18880
20180829 113659;257.5;257.85;257.5;257.75;19134
20180829 113759;257.7;258.5;257.7;258.5;8456
20180829 113859;258.5;259.25;258.5;259;43026
20180829 113959;258.95;259.05;258.3;258.4;43401
20180829 114059;258.4;258.4;258.25;258.25;5218
20180829 114159;258.25;258.25;258.1;258.15;2084
20180829 114259;257.85;257.9;257.8;257.8;9278
20180829 114359;257.8;257.85;257.8;257.85;2512
20180829 114459;257.85;257.85;257.55;257.7;10372
20180829 114559;257.65;257.65;257.25;257.55;21843
20180829 114659;257.8;257.8;257.55;257.7;1540
20180829 114759;257.7;257.8;257.7;257.8;1798
20180829 114859;257.75;258.35;257.75;258.25;5522
20180829 114959;258.2;258.3;258.15;258.25;1243
20180829 115059;258.2;258.3;258.15;258.25;1099
20180829 115159;258.25;258.35;258.2;258.35;2594
