20180829 090859;132.6;132.6;132.6;132.6;15798
20180829 091659;132.65;132.8;132.3;132.7;144545
20180829 091759;132.75;133.1;132.7;132.85;101944
20180829 091859;132.75;132.85;132.6;132.6;79910
20180829 091959;132.6;132.85;132.6;132.75;74552
20180829 092059;132.75;132.8;132.4;132.5;78019
20180829 092159;132.5;132.65;132.5;132.5;70822
20180829 092259;132.5;132.7;132.45;132.7;38352
20180829 092359;132.65;132.8;132.65;132.8;39749
20180829 092459;132.8;132.85;132.6;132.65;52176
20180829 092559;132.65;132.75;132.6;132.7;41583
20180829 092659;132.65;132.75;132.4;132.4;89053
20180829 092759;132.35;132.5;132.35;132.45;31030
20180829 092859;132.45;132.7;132.4;132.6;55323
20180829 092959;132.6;132.75;132.6;132.75;26489
20180829 093059;132.7;132.7;132.6;132.6;30294
20180829 093159;132.6;132.7;132.6;132.7;20058
20180829 093259;132.65;132.7;132.5;132.5;41239
20180829 093359;132.5;132.55;132.25;132.35;111845
20180829 093459;132.35;132.35;132.05;132.1;66632
20180829 093559;132.1;132.35;132;132.25;58131
20180829 093659;132.2;132.35;132.2;132.35;27044
20180829 093759;132.35;132.4;132.15;132.2;25938
20180829 093859;132.25;132.3;132.2;132.25;12402
20180829 093959;132.25;132.3;132.2;132.2;12203
20180829 094059;132.2;132.25;131.85;132.2;171450
20180829 094159;132.2;132.25;132;132;34337
20180829 094259;132;132.05;132;132;40996
20180829 094359;132.05;132.05;132;132;9531
20180829 094459;132.05;132.05;131.9;131.9;39980
20180829 094559;131.9;131.95;131.8;131.9;36614
20180829 094659;131.9;131.95;131.85;131.95;47137
20180829 094759;132;132;131.9;131.95;19503
20180829 094859;131.85;132.4;131.85;132.4;108103
20180829 094959;132.4;132.7;132.35;132.65;66302
20180829 095059;132.65;132.75;132.5;132.75;113921
20180829 095159;132.75;132.75;132.25;132.35;51875
20180829 095259;132.35;132.35;132.2;132.2;21267
20180829 095359;132.25;132.4;132.2;132.4;30994
20180829 095459;132.4;132.5;132.35;132.45;18316
20180829 095559;132.45;132.5;132.4;132.45;18594
20180829 095659;132.45;132.45;132.35;132.45;17745
20180829 095759;132.45;132.6;132.4;132.55;31280
20180829 095859;132.55;132.55;132.5;132.5;10253
20180829 095959;132.45;132.5;132.35;132.35;10681
20180829 100059;132.35;132.4;132.2;132.35;51320
20180829 100159;132.25;132.55;132.25;132.55;26813
20180829 100259;132.55;132.55;132.4;132.45;14434
20180829 100359;132.4;132.5;132.35;132.35;22309
20180829 100459;132.35;132.35;132.2;132.25;43194
20180829 100559;132.3;132.4;132.2;132.4;43391
20180829 100659;132.4;132.45;132.3;132.4;20355
20180829 100759;132.4;132.4;132.3;132.3;7400
20180829 100859;132.3;132.4;132.3;132.35;21577
20180829 100959;132.35;132.45;132.3;132.35;12855
20180829 101059;132.35;132.45;132.35;132.35;19282
20180829 101159;132.4;132.4;132.35;132.4;11561
20180829 101259;132.35;132.4;132.35;132.35;12619
20180829 101359;132.4;132.4;132.35;132.35;4256
20180829 101459;132.35;132.4;132.2;132.2;41588
20180829 101559;132.25;132.25;132.1;132.1;32108
20180829 101659;132.1;132.2;132.05;132.15;27980
20180829 101759;132.15;132.3;132.1;132.2;16875
20180829 101859;132.25;132.3;132.2;132.25;6736
20180829 101959;132.25;132.35;132.2;132.3;18046
20180829 102059;132.3;132.3;132.15;132.25;12256
20180829 102159;132.25;132.25;132.15;132.15;5325
20180829 102259;132.15;132.2;132.1;132.15;7070
20180829 102359;132.2;132.2;132.15;132.15;8446
20180829 102459;132.15;132.2;131.85;131.85;75482
20180829 102559;131.85;131.95;131.8;131.95;30914
20180829 102659;131.95;131.95;131.9;131.9;19982
20180829 102759;131.95;132;131.9;131.95;16628
20180829 102859;131.9;132.15;131.9;132.1;38458
20180829 102959;132.15;132.2;132.1;132.1;11228
20180829 103059;132.1;132.2;132.1;132.1;22198
20180829 103159;132.1;132.2;132.1;132.2;7282
20180829 103259;132.15;132.2;132.1;132.15;7638
20180829 103359;132.2;132.2;132.1;132.15;9390
20180829 103459;132.15;132.15;132.05;132.15;21288
20180829 103559;132.15;132.2;132.05;132.2;20648
20180829 103659;132.15;132.25;132.15;132.25;5833
20180829 103759;132.15;132.25;132.15;132.25;8615
20180829 103859;132.2;132.25;132.2;132.2;5646
20180829 103959;132.2;132.3;132.15;132.3;19834
20180829 104059;132.15;132.3;132.15;132.2;9999
20180829 104159;132.3;132.5;132.25;132.45;39051
20180829 104259;132.45;132.45;132.3;132.35;16081
20180829 104359;132.3;132.4;132.3;132.3;9063
20180829 104459;132.3;132.4;132.25;132.3;15074
20180829 104559;132.25;132.3;132.25;132.3;6764
20180829 104659;132.25;132.3;132.2;132.2;9378
