20180829 090859;107.85;107.85;107.85;107.85;10661
20180829 091659;108.2;108.8;107.85;108;25546
20180829 091759;108.15;108.85;108.15;108.8;18278
20180829 091859;108.7;108.7;108.05;108.15;41155
20180829 091959;108.25;108.55;108.25;108.45;15110
20180829 092059;108.55;108.55;108.3;108.4;20009
20180829 092159;108.45;108.45;108.15;108.25;29373
20180829 092259;108.3;108.6;108.3;108.6;23158
20180829 092359;108.6;109.15;108.6;109.15;39300
20180829 092459;109.2;109.2;108.8;108.8;36029
20180829 092559;108.7;108.7;108.25;108.6;49709
20180829 092659;108.7;108.85;108.55;108.55;10499
20180829 092759;108.55;108.65;108.1;108.1;60927
20180829 092859;108.05;108.15;107.95;108.1;47144
20180829 092959;108.1;108.1;108;108.05;14569
20180829 093059;108;108.1;107.7;107.7;56453
20180829 093159;107.7;107.85;107.7;107.85;21984
20180829 093259;107.8;107.9;107.7;107.7;18330
20180829 093359;107.65;107.65;107.5;107.55;76101
20180829 093459;107.6;107.7;107.6;107.7;15321
20180829 093559;107.65;107.85;107.6;107.6;14105
20180829 093659;107.65;107.65;107.6;107.6;4141
20180829 093759;107.65;107.65;107.6;107.6;2186
20180829 093859;107.65;107.75;107.6;107.75;22969
20180829 093959;107.8;107.85;107.75;107.85;16135
20180829 094059;107.9;107.9;107.75;107.85;5948
20180829 094159;107.85;107.9;107.85;107.9;2719
20180829 094259;107.95;108;107.9;107.95;4492
20180829 094359;107.95;108.1;107.8;107.9;51315
20180829 094459;108;108.05;107.95;108;39390
20180829 094559;108;108.05;108;108;842
20180829 094659;108.1;108.1;108;108;1442
20180829 094759;108;108.05;108;108;8671
20180829 094859;108;108.05;108;108;933
20180829 094959;108;108;107.9;107.9;7792
20180829 095059;108;108;107.85;108;6585
20180829 095159;108;108.1;108;108.05;12811
20180829 095259;108;108.05;107.9;108;25845
20180829 095359;108;108.25;108;108.05;29053
20180829 095459;108;108.05;107.85;108;21750
20180829 095559;108;108.15;108;108.1;15603
20180829 095659;108.1;108.1;108;108.05;4313
20180829 095759;108.05;108.1;108;108.1;11617
20180829 095859;108.1;108.25;108.1;108.25;5779
20180829 095959;108.25;108.25;108.2;108.2;1963
20180829 100059;108.25;108.25;108.2;108.25;8400
20180829 100159;108.3;108.3;108.25;108.3;3365
20180829 100259;108.3;108.3;108.1;108.2;10332
20180829 100359;108.2;108.25;108.1;108.2;6049
20180829 100459;108.2;108.5;108.15;108.5;34898
20180829 100559;108.45;108.6;108.45;108.45;32685
20180829 100659;108.45;108.5;108.25;108.25;7688
20180829 100759;108.3;108.35;108.15;108.25;36192
20180829 100859;108.25;108.5;108.25;108.4;11868
20180829 100959;108.5;108.6;108.4;108.5;32458
20180829 101059;108.5;108.55;108.45;108.55;10439
20180829 101159;108.55;108.55;108.35;108.35;11989
20180829 101259;108.4;108.4;108.3;108.35;23253
20180829 101359;108.3;108.35;108.2;108.2;3800
20180829 101459;108.2;108.25;108.2;108.25;1051
20180829 101559;108.25;108.25;108.1;108.1;22572
20180829 101659;108.2;108.2;108.05;108.05;5069
20180829 101759;108.15;108.15;108.05;108.05;14990
20180829 101859;108.15;108.15;108.15;108.15;3033
20180829 101959;108.1;108.15;108.1;108.1;226
20180829 102059;108.15;108.3;108.15;108.3;3214
20180829 102159;108.3;108.4;108.3;108.35;122
20180829 102259;108.4;108.5;108.4;108.5;5986
20180829 102359;108.55;108.75;108.5;108.75;10679
20180829 102459;108.8;108.85;108.7;108.7;20258
20180829 102559;108.8;108.8;108.7;108.75;1847
20180829 102659;108.75;109.15;108.75;109.05;23715
20180829 102759;109.05;109.1;108.95;109;5554
20180829 102859;109;109.15;108.95;109.1;20969
20180829 102959;109.1;109.2;109.1;109.1;18424
20180829 103059;109.15;109.2;109.15;109.15;10085
20180829 103159;109.2;109.35;109.2;109.35;13949
20180829 103259;109.3;109.55;109.25;109.55;39736
20180829 103359;109.45;109.7;109.45;109.7;44683
20180829 103459;109.7;109.75;109.4;109.5;34607
20180829 103559;109.5;109.55;109.4;109.5;8500
20180829 103659;109.45;109.6;109.45;109.55;14090
20180829 103759;109.6;109.6;109.4;109.45;5673
20180829 103859;109.5;109.7;109.45;109.6;29981
20180829 103959;109.65;109.75;109.65;109.7;10143
20180829 104059;109.65;109.85;109.65;109.75;10234
20180829 104159;109.85;109.9;109.75;109.85;25501
20180829 104259;109.85;109.85;109.7;109.75;12641
20180829 104359;109.7;109.7;109.5;109.5;4329
20180829 104459;109.55;109.7;109.5;109.6;4095
20180829 104559;109.7;109.7;109.6;109.6;6618
20180829 104659;109.6;109.7;109.6;109.65;4124
20180829 104759;109.65;109.85;109.6;109.85;9068
20180829 104859;109.85;109.9;109.8;109.8;5907
20180829 104959;109.8;109.95;109.8;109.8;5158
20180829 105059;109.8;109.9;109.8;109.8;12082
20180829 105159;109.8;109.8;109.7;109.75;3324
20180829 105259;109.8;109.8;109.75;109.75;2560
20180829 105359;109.8;109.85;109.75;109.85;30037
20180829 105459;109.9;110;109.9;110;46235
20180829 105559;110;110.15;109.95;110.1;31826
20180829 105659;110.05;110.1;109.85;109.95;13418
20180829 105759;109.95;110.05;109.9;109.95;9722
20180829 105859;110.1;110.15;110;110.1;9222
20180829 105959;110.1;110.1;109.95;110;12334
20180829 110059;109.9;110;109.9;109.9;4299
20180829 110159;109.95;109.95;109.8;109.8;8659
20180829 110259;109.8;109.9;109.7;109.7;5496
20180829 110359;109.7;109.7;109.3;109.35;19108
20180829 110459;109.4;109.6;109.4;109.6;5841
20180829 110559;109.45;109.55;109.45;109.45;4788
20180829 110659;109.5;109.5;109.45;109.5;13198
20180829 110759;109.45;109.55;109.45;109.55;17350
20180829 110859;109.5;109.6;109.5;109.6;4599
20180829 110959;109.7;109.7;109.55;109.7;8608
20180829 111059;109.65;109.75;109.65;109.7;3090
20180829 111159;109.7;109.7;109.45;109.5;18127
20180829 111259;109.55;109.65;109.5;109.65;4449
20180829 111359;109.55;109.7;109.55;109.65;2101
20180829 111459;109.55;109.7;109.55;109.6;3070
20180829 111559;109.6;109.7;109.6;109.7;2057
20180829 111659;109.7;109.7;109.5;109.5;2634
20180829 111759;109.5;109.7;109.5;109.7;1915
20180829 111859;109.7;109.85;109.65;109.85;4419
20180829 111959;109.75;109.85;109.6;109.65;11163
20180829 112059;109.65;109.75;109.65;109.65;1956
20180829 112159;109.65;109.75;109.6;109.6;4527
20180829 112259;109.6;109.7;109.6;109.65;2188
20180829 112359;109.6;109.6;109.5;109.6;1371
20180829 112459;109.5;109.6;109.5;109.6;2818
20180829 112559;109.55;109.6;109.5;109.6;3970
20180829 112659;109.6;109.7;109.6;109.7;4440
20180829 112759;109.7;109.7;109.6;109.6;9765
20180829 112859;109.6;109.7;109.6;109.6;3558
20180829 112959;109.65;109.8;109.6;109.75;4623
20180829 113059;109.65;109.7;109.6;109.7;4698
20180829 113159;109.75;109.75;109.6;109.7;3685
20180829 113259;109.6;109.7;109.6;109.6;6578
20180829 113359;109.6;109.7;109.6;109.6;8146
20180829 113459;109.65;109.7;109.65;109.7;1952
20180829 113559;109.7;109.9;109.7;109.85;6539
20180829 113659;109.85;109.9;109.75;109.8;4542
20180829 113759;109.8;109.9;109.75;109.9;3254
20180829 113859;109.85;109.85;109.75;109.8;4909
20180829 113959;109.85;109.9;109.75;109.9;2972
20180829 114059;109.8;109.95;109.8;109.9;4162
20180829 114159;109.95;109.95;109.8;109.9;2306
20180829 114259;109.8;109.9;109.8;109.85;7138
20180829 114359;109.85;109.85;109.6;109.6;9363
20180829 114459;109.65;109.8;109.6;109.8;12868
20180829 114559;109.7;109.8;109.7;109.7;1406
20180829 114659;109.7;109.75;109.65;109.75;1940
20180829 114759;109.65;109.75;109.65;109.7;2193
20180829 114859;109.7;109.9;109.7;109.75;5359
20180829 114959;109.75;109.8;109.7;109.75;1376
20180829 115059;109.8;109.8;109.75;109.75;2111
20180829 115159;109.75;109.75;109.65;109.65;1314
20180829 115259;109.75;109.75;109.65;109.75;11301
20180829 115359;109.75;109.75;109.65;109.7;1880
20180829 115459;109.7;109.8;109.65;109.8;1058
20180829 115559;109.65;109.75;109.65;109.65;3057
20180829 115659;109.65;109.75;109.6;109.65;4333
20180829 115759;109.6;109.75;109.6;109.75;5851
20180829 115859;109.6;109.8;109.6;109.8;7863
