20180829 091659;378.25;380.55;378.25;380.55;74800
20180829 091759;380.05;380.1;379.75;380.1;56100
20180829 091859;379.6;379.95;379.6;379.75;59500
20180829 091959;379.75;380.05;379.75;380;44200
20180829 092059;380.6;382.2;380.55;381.6;127500
20180829 092159;381.15;381.35;380.9;381.25;98600
20180829 092259;381.2;382;381.2;382;66300
20180829 092359;381.45;382.2;381.45;382.2;103700
20180829 092459;382.5;382.8;381.1;381.1;158100
20180829 092559;381.1;381.75;381.1;381.45;88400
20180829 092659;381.3;381.3;380.4;380.55;52700
20180829 092759;380.55;381;379.8;381;124100
20180829 092859;381;381.85;380.95;381;185300
20180829 092959;381;381.25;380.7;380.85;40800
20180829 093059;380.85;381.05;380.25;380.25;86700
20180829 093159;380.25;380.25;379.4;379.8;100300
20180829 093259;379.8;379.8;378.75;379.25;113900
20180829 093359;379.25;379.25;378.8;378.8;32300
20180829 093459;378.95;379.4;378.9;379.4;39100
20180829 093559;379.3;379.55;379.3;379.55;32300
20180829 093659;379.55;379.95;379.55;379.95;47600
20180829 093759;380;380;380;380;81600
20180829 093859;380;380.2;380;380.2;20400
20180829 093959;379.95;380.1;379.95;380;35700
20180829 094059;379.7;380;379.7;380;39100
20180829 094159;379.8;379.85;379.75;379.85;47600
20180829 094259;379.8;380;379.8;380;20400
20180829 094359;380.1;380.15;380.1;380.1;32300
20180829 094459;380.1;380.55;380.1;380.3;69700
20180829 094559;379.95;380;379.8;379.8;86700
20180829 094659;379.75;380.3;379.75;380.3;119000
20180829 094759;380.3;380.45;380.2;380.45;71400
20180829 094859;380.25;380.3;380;380;32300
20180829 094959;379.9;380;379.85;380;37400
20180829 095059;380;380.4;380;380.4;18700
20180829 095159;380.4;380.55;380.4;380.5;25500
20180829 095259;380.8;381.2;380.8;381.2;42500
20180829 095359;381.2;381.2;380.9;380.9;18700
20180829 095459;380.9;380.9;380.45;380.45;42500
20180829 095559;380.55;380.55;380.3;380.5;27200
20180829 095659;380.5;380.6;380.3;380.45;37400
20180829 095759;379.95;380.35;379.95;380.3;51000
20180829 095859;380.3;380.3;380.1;380.1;34000
20180829 095959;380.1;380.1;379.8;379.95;32300
20180829 100059;380;380;379.25;379.4;251600
20180829 100159;379.4;379.5;379.4;379.5;139400
20180829 100259;379.5;379.5;379.4;379.4;137700
20180829 100359;379.4;379.4;378.9;378.9;61200
20180829 100459;378.9;378.9;378.75;378.75;44200
20180829 100559;378.75;378.9;378.5;378.9;28900
20180829 100659;378.9;378.9;378.55;378.7;56100
20180829 100759;378.3;378.5;377.7;378.5;185300
20180829 100859;378.55;378.85;378.55;378.75;238000
20180829 100959;378.75;379.2;378.75;379.2;139400
20180829 101059;379.2;379.2;378.6;378.95;57800
20180829 101159;378.95;379;378.5;378.5;27200
20180829 101259;378.5;379;378.5;378.95;30600
20180829 101359;378.95;378.95;378.5;378.55;66300
20180829 101459;378.55;378.9;378.55;378.9;59500
20180829 101559;378.7;379;378.7;379;32300
20180829 101659;379;379;379;379;22100
20180829 101759;379;379.65;379;379.65;39100
20180829 101859;379.45;379.8;379.3;379.8;79900
20180829 101959;379.75;380;379.75;380;86700
20180829 102059;380.2;380.55;380.2;380.55;222700
20180829 102159;380.55;380.55;380;380.3;56100
20180829 102259;380.3;380.3;380.1;380.3;28900
20180829 102359;380.2;380.35;380.05;380.05;45900
20180829 102459;380.05;380.05;380.05;380.05;30600
20180829 102559;380;380;379.85;380;44200
20180829 102659;380.05;380.05;379.9;379.9;23800
20180829 102759;380.05;380.05;379.9;379.9;51000
20180829 102859;379.9;379.9;379.7;379.7;28900
20180829 102959;379.7;379.75;379.7;379.75;22100
20180829 103059;380.2;380.2;380.05;380.05;37400
20180829 103159;380.35;380.4;380.35;380.4;44200
20180829 103259;380.4;380.4;380.4;380.4;25500
20180829 103359;380.4;380.65;380.4;380.55;30600
20180829 103459;380.5;380.5;380.15;380.15;18700
20180829 103559;380.15;380.15;380.15;380.15;15300
20180829 103659;380.15;380.3;380.15;380.3;122400
20180829 103759;380.3;380.3;380.3;380.3;32300
20180829 103859;380.3;380.3;378.6;378.6;1405900
20180829 103959;378.7;378.85;378.7;378.85;44200
20180829 104059;378.85;379;378.85;378.85;23800
20180829 104159;378.85;379;378.75;378.9;20400
20180829 104259;378.9;379;378.85;379;22100
20180829 104359;379.05;379.05;379;379;30600
20180829 104459;379;379.1;378.5;378.8;73100
20180829 104559;378.8;378.8;378.8;378.8;22100
20180829 104659;378.8;379.15;378.8;379.15;27200
20180829 104759;379.15;379.3;379.15;379.3;71400
20180829 104859;379.3;379.3;379.3;379.3;18700
20180829 104959;379.3;379.3;379.25;379.25;23800
20180829 105059;379.25;379.25;379.25;379.25;20400
20180829 105159;379.45;379.45;379.15;379.15;28900
20180829 105259;379.15;379.15;379.15;379.15;39100
20180829 105359;379.15;379.25;379.15;379.25;22100
