20180829 091659;80.65;80.65;80.35;80.6;638000
20180829 091759;80.8;80.8;80.65;80.65;495000
20180829 091859;80.6;80.6;80.4;80.4;269500
20180829 091959;80.4;80.55;80.4;80.55;181500
20180829 092059;80.55;80.55;80.5;80.55;148500
20180829 092159;80.5;80.5;80.4;80.4;165000
20180829 092259;80.35;80.55;80.35;80.55;236500
20180829 092359;80.5;80.5;80.45;80.45;220000
20180829 092459;80.4;80.4;80.35;80.35;159500
20180829 092559;80.3;80.35;80.3;80.35;165000
20180829 092659;80.45;80.45;80.4;80.45;143000
20180829 092759;80.45;80.45;80.45;80.45;192500
20180829 092859;80.4;80.45;80.4;80.45;132000
20180829 092959;80.45;80.5;80.45;80.5;126500
20180829 093059;80.55;80.55;80.55;80.55;165000
20180829 093159;80.45;80.45;80.35;80.35;121000
20180829 093259;80.4;80.45;80.4;80.45;132000
20180829 093359;80.45;80.45;80.2;80.2;187000
20180829 093459;80.1;80.15;80.1;80.1;170500
20180829 093559;80.2;80.25;80.2;80.25;242000
20180829 093659;80.25;80.3;80.2;80.3;88000
20180829 093759;80.3;80.3;80.25;80.25;88000
20180829 093859;80.3;80.35;80.25;80.3;88000
20180829 093959;80.35;80.35;80.3;80.3;71500
20180829 094059;80.3;80.3;80.25;80.25;71500
20180829 094159;80.15;80.2;80.15;80.15;110000
20180829 094259;80.15;80.15;80;80;225500
20180829 094359;80;80.05;79.8;80.05;302500
20180829 094459;80.05;80.15;80.05;80.15;93500
20180829 094559;80.1;80.25;80.1;80.25;165000
20180829 094659;80.25;80.3;80.25;80.3;60500
20180829 094759;80.35;80.35;80.3;80.3;99000
20180829 094859;80.4;80.45;80.3;80.45;154000
20180829 094959;80.35;80.45;80.35;80.4;247500
20180829 095059;80.4;80.4;80.35;80.35;165000
20180829 095159;80.3;80.3;80.25;80.25;93500
20180829 095259;80.25;80.4;80.25;80.4;143000
20180829 095359;80.35;80.4;80.35;80.35;231000
20180829 095459;80.35;80.4;80.35;80.4;88000
20180829 095559;80.35;80.45;80.35;80.45;198000
20180829 095659;80.45;80.5;80.4;80.45;137500
20180829 095759;80.45;80.5;80.45;80.5;137500
20180829 095859;80.5;80.55;80.5;80.55;126500
20180829 095959;80.55;80.55;80.5;80.55;126500
20180829 100059;80.5;80.55;80.5;80.55;159500
20180829 100159;80.55;80.65;80.55;80.65;341000
20180829 100259;80.65;80.7;80.65;80.7;396000
20180829 100359;80.65;80.65;80.55;80.55;214500
20180829 100459;80.55;80.55;80.5;80.5;66000
20180829 100559;80.5;80.5;80.5;80.5;66000
20180829 100659;80.5;80.55;80.5;80.55;66000
20180829 100759;80.55;80.6;80.5;80.55;88000
20180829 100859;80.55;80.6;80.5;80.5;55000
