20180829 091659;433.05;434.85;431.95;434.05;43500
20180829 091759;434;434;433.55;433.55;24000
20180829 091859;433.3;433.6;433.2;433.35;51000
20180829 091959;432.55;434;432.55;434;49500
20180829 092059;434.25;435.4;433.9;435.4;30000
20180829 092159;434.65;435.45;434.4;434.5;43500
20180829 092259;434.85;435.9;434.85;435.85;52500
20180829 092359;435.45;435.45;435.05;435.15;37500
20180829 092459;435.05;435.15;434.55;434.6;25500
20180829 092559;434.6;434.95;433.55;433.55;81000
20180829 092659;433.8;433.9;433;433;94500
20180829 092759;433.55;433.55;433;433.3;19500
20180829 092859;433.1;433.45;432.8;433.45;33000
20180829 092959;433.25;433.8;433.1;433.4;36000
20180829 093059;433.4;433.4;433.1;433.3;10500
20180829 093159;433.35;433.35;432.6;432.85;33000
20180829 093259;432.95;433.15;432.7;432.8;24000
20180829 093359;432.55;432.55;431.05;431.2;58500
20180829 093459;431.65;432.05;431.6;432;45000
20180829 093559;432.5;433.35;432.35;432.8;54000
20180829 093659;433.05;434.7;433;434.7;57000
20180829 093759;434.7;435;434.7;435;27000
20180829 093859;435;435.35;434.9;434.95;18000
20180829 093959;435.1;435.1;434.6;434.6;24000
20180829 094059;434.85;434.9;434.1;434.55;22500
20180829 094159;434.6;434.9;434.6;434.8;34500
20180829 094259;434.8;435.1;434.75;434.75;30000
20180829 094359;435.1;435.1;434.8;435.1;16500
20180829 094459;435.05;435.9;435.05;435.9;43500
20180829 094559;436.45;436.75;436;436;69000
20180829 094659;436.2;436.3;435.7;436;39000
20180829 094759;435.75;436;435.75;436;24000
20180829 094859;436;436.15;435.5;435.7;13500
20180829 094959;435.8;435.85;435.3;435.8;13500
20180829 095059;435.85;436.1;435.85;436.1;19500
20180829 095159;436.2;436.4;435.5;435.5;9000
20180829 095259;435.55;436.35;435.55;436.1;22500
20180829 095359;436.2;436.2;436;436;9000
20180829 095459;436.15;437;436.15;437;69000
20180829 095559;437.05;437.5;437.05;437.25;39000
20180829 095659;437.45;438;437.4;438;40500
20180829 095759;438;438.3;437.4;437.4;27000
20180829 095859;438.2;438.4;438.05;438.4;33000
20180829 095959;438.2;438.2;437.8;438.2;18000
20180829 100059;437.5;437.85;436.8;437.2;49500
20180829 100159;437.3;437.35;436.8;437.3;25500
20180829 100259;437.3;437.45;437.3;437.45;9000
20180829 100359;437.45;437.45;436.7;436.7;19500
20180829 100459;436.75;436.9;436.75;436.9;10500
20180829 100559;436.95;437;436.65;436.65;27000
20180829 100659;436.75;437;436.75;437;22500
20180829 100759;437.2;437.2;437;437;34500
20180829 100859;436.85;436.85;436.5;436.5;31500
20180829 100959;436.6;436.65;436.5;436.65;10500
20180829 101059;436.9;437.1;436.9;437;7500
20180829 101159;436.5;436.55;435.8;435.8;19500
20180829 101259;436;436.15;435.25;435.7;42000
20180829 101359;435.95;435.95;435.25;435.6;37500
20180829 101459;435.6;435.95;435.2;435.55;79500
20180829 101559;435.2;435.45;435;435.2;82500
20180829 101659;435.4;435.6;435.35;435.35;37500
20180829 101759;435.7;435.95;435.7;435.95;21000
20180829 101859;435.95;436.25;435.95;436.15;34500
20180829 101959;436.7;436.7;436.1;436.25;49500
20180829 102059;436.4;436.5;436;436.25;22500
20180829 102159;436.25;436.5;436.2;436.5;10500
20180829 102259;436.5;436.5;436.15;436.4;36000
20180829 102359;436.5;436.7;436.5;436.7;4500
20180829 102459;436;436;435.85;435.85;9000
20180829 102559;435.95;435.95;435.95;435.95;1500
20180829 102659;435.9;435.9;435.75;435.9;4500
20180829 102759;435.7;435.85;435.7;435.85;4500
20180829 102859;435.65;436.25;435.5;436.25;18000
20180829 102959;436.25;437.55;436.25;437.55;27000
20180829 103059;437.65;439;437.65;439;112500
20180829 103159;439;439.8;439;439.5;58500
20180829 103259;439.45;439.5;439;439.4;55500
20180829 103359;439.8;441.4;439.8;441.05;157500
20180829 103459;441;441.3;440.65;440.65;34500
20180829 103559;440.75;440.75;440;440;33000
20180829 103659;440;440.65;439.85;440.65;33000
20180829 103759;440.65;441.5;440.3;441.5;40500
20180829 103859;441.1;441.8;440.65;440.65;42000
20180829 103959;440.9;440.9;440;440.25;42000
20180829 104059;440.5;440.75;440.15;440.15;13500
20180829 104159;440.25;440.6;440;440.6;21000
20180829 104259;440.05;440.05;439.25;439.6;12000
20180829 104359;439.65;440;439.65;440;10500
20180829 104459;439.95;439.95;439.25;439.25;9000
20180829 104559;440;440.5;440;440.45;22500
20180829 104659;440.75;443.1;440.75;442.95;196500
20180829 104759;443.05;443.9;442.85;442.95;144000
20180829 104859;442.95;443.7;442.8;443.2;70500
20180829 104959;443.4;445.7;443.4;444.95;202500
20180829 105059;445.05;445.05;444;444.3;61500
20180829 105159;444.15;444.8;443.9;444.2;39000
20180829 105259;444;444.25;443.5;443.5;33000
20180829 105359;443.5;443.8;443.4;443.55;24000
20180829 105459;443.55;444;443.55;443.8;12000
20180829 105559;444;444.4;444;444;15000
20180829 105659;444;444;443.2;443.2;27000
20180829 105759;443.05;443.05;442.85;443;18000
20180829 105859;443.15;444;443.15;444;52500
20180829 105959;443.9;444.5;443.9;444.5;13500
20180829 110059;443.65;443.75;443.65;443.75;6000
20180829 110159;443.7;444.15;443.6;444.15;24000
20180829 110259;444.05;444.5;443.7;444.1;45000
20180829 110359;444.5;444.6;444.3;444.6;16500
20180829 110459;444.5;445.4;444.5;445.4;52500
20180829 110559;444.65;445.25;444.65;445;21000
20180829 110659;445;445.35;445;445.35;13500
20180829 110759;445.5;447;445.4;446.25;190500
20180829 110859;446.65;448;446.65;447.05;160500
20180829 110959;446.55;446.65;445.8;445.8;67500
20180829 111059;446.1;446.8;446.1;446.55;30000
20180829 111159;446.55;447.45;446.55;447.2;69000
20180829 111259;447.25;447.25;446.85;446.9;18000
20180829 111359;447;447;446.45;446.75;12000
20180829 111459;446.55;446.55;446.35;446.5;7500
