20180829 090859;1433.6;1433.6;1433.6;1433.6;7409
20180829 091659;1432.9;1432.9;1420.1;1421.25;46817
20180829 091759;1420.55;1421.65;1415;1416.55;32581
20180829 091859;1417.4;1417.95;1414.35;1417.95;47368
20180829 091959;1417.85;1419;1416.8;1418.2;26858
20180829 092059;1418.25;1421.45;1418.25;1421;14600
20180829 092159;1421.45;1421.8;1419.5;1419.5;12492
20180829 092259;1419.2;1420.45;1418.35;1418.6;7076
20180829 092359;1418.15;1418.45;1417;1417.8;8418
20180829 092459;1418.5;1418.95;1417.3;1417.3;7142
20180829 092559;1417.3;1418;1417.1;1417.85;4694
20180829 092659;1417.85;1419.05;1417.85;1419.05;7293
20180829 092759;1419.1;1419.25;1418;1418;5892
20180829 092859;1418;1418.55;1418;1418.45;5871
20180829 092959;1418.5;1418.55;1417.4;1417.4;7379
20180829 093059;1417.35;1417.35;1416.2;1416.25;7308
20180829 093159;1416.2;1417;1415.2;1415.2;14581
20180829 093259;1415.35;1416.35;1415.1;1416.15;6530
20180829 093359;1416.15;1416.7;1416.05;1416.7;4008
20180829 093459;1416.65;1417.05;1415;1415;9321
20180829 093559;1415.45;1415.5;1415;1415.1;3399
20180829 093659;1415.2;1415.2;1414;1414;10195
20180829 093759;1414;1414.05;1412.5;1412.85;9927
20180829 093859;1412.85;1413;1410.5;1410.9;12033
20180829 093959;1411.15;1412.25;1408.5;1411.5;19882
20180829 094059;1412.2;1412.5;1410.3;1410.35;9707
20180829 094159;1410.35;1411.2;1410;1410.6;10503
20180829 094259;1410.6;1411.2;1410.05;1410.45;16645
20180829 094359;1410.45;1413.05;1410.4;1412.35;6431
20180829 094459;1412.9;1413;1412.25;1413;3978
20180829 094559;1413;1413.3;1413;1413.05;20199
20180829 094659;1413.2;1413.75;1413.05;1413.75;5586
20180829 094759;1413.75;1413.8;1413.15;1413.15;6700
20180829 094859;1413.15;1413.55;1413;1413.15;21432
20180829 094959;1413;1413;1411.25;1411.45;10133
20180829 095059;1411.3;1411.95;1411.3;1411.8;3762
20180829 095159;1411.85;1412.75;1411.5;1412.75;5575
20180829 095259;1412.85;1416;1412.85;1416;15331
20180829 095359;1416;1416;1415.5;1416;19374
20180829 095459;1416.5;1417.9;1416.25;1417;17545
20180829 095559;1416.55;1416.9;1414.7;1414.7;5948
20180829 095659;1414.05;1415;1413.75;1414.7;4887
20180829 095759;1414.75;1415;1414.55;1415;3821
20180829 095859;1414.85;1415.4;1414.7;1415.2;5381
20180829 095959;1414.95;1415.45;1414.65;1415.45;5073
20180829 100059;1415.45;1416.05;1415;1415.4;4309
20180829 100159;1415.2;1415.55;1414.5;1415.05;5212
20180829 100259;1415.05;1415.25;1414.5;1414.55;3128
20180829 100359;1414.55;1414.95;1413.9;1413.9;6995
20180829 100459;1413.9;1413.9;1412.85;1413.15;5444
20180829 100559;1413.2;1413.5;1412.2;1412.25;3190
20180829 100659;1412.2;1412.5;1412.15;1412.5;3596
20180829 100759;1412.5;1412.9;1412.25;1412.9;3422
20180829 100859;1412.8;1413;1412.25;1412.85;2818
20180829 100959;1413;1413;1412.1;1412.25;5516
20180829 101059;1412.25;1413;1411.05;1411.5;5238
20180829 101159;1411.35;1412;1411.35;1412;2824
20180829 101259;1411.7;1412.95;1411.65;1412.2;3858
20180829 101359;1412.2;1413.8;1412.05;1413.55;3943
20180829 101459;1413.55;1414.35;1413.5;1413.95;2271
20180829 101559;1413.95;1414;1413.8;1413.9;1654
20180829 101659;1414.2;1414.75;1414;1414.7;3381
20180829 101759;1414.7;1414.85;1413.25;1413.4;7821
20180829 101859;1413.4;1413.4;1411.85;1412;5555
20180829 101959;1411.85;1411.95;1410.5;1410.5;8999
