20180829 090859;4434.95;4434.95;4434.95;4434.95;122
20180829 091659;4434.95;4434.95;4419.9;4419.9;773
20180829 091759;4418.8;4418.8;4400;4401.2;989
20180829 091859;4402.8;4405.95;4391;4393.5;2459
20180829 091959;4392.45;4398.75;4389;4390.3;741
20180829 092059;4386.2;4394.4;4383;4392.8;711
20180829 092159;4393.55;4396.7;4386;4393.5;860
20180829 092259;4395.85;4402.85;4395.85;4399;479
20180829 092359;4399.65;4404.5;4388.05;4388.05;342
20180829 092459;4388.8;4395.7;4388.05;4394.75;270
20180829 092559;4396.15;4403.5;4395;4403.5;418
20180829 092659;4402.95;4403.25;4391.6;4400.95;1079
20180829 092759;4396.55;4401.8;4394.65;4400.05;447
20180829 092859;4399.1;4399.6;4393.25;4398.3;194
20180829 092959;4396.55;4399;4393;4396.35;287
20180829 093059;4397;4400;4392;4395.95;344
20180829 093159;4395.8;4396.1;4393;4396;216
20180829 093259;4395.65;4397.8;4395.65;4395.65;202
20180829 093359;4393.4;4394.8;4387.05;4387.05;685
20180829 093459;4387.6;4390.5;4383.05;4390.5;1982
20180829 093559;4394.2;4402;4386.75;4387.3;2750
20180829 093659;4383.4;4386.25;4375.5;4382.35;6464
20180829 093759;4382.35;4386.75;4380;4386.75;1756
20180829 093859;4385.75;4397.95;4385.75;4390;3587
20180829 093959;4390;4391.85;4388.9;4390;652
20180829 094059;4390;4397.25;4389.1;4395.85;694
20180829 094159;4396.6;4400;4396.6;4400;730
20180829 094259;4400.05;4403;4399.5;4400.55;1504
20180829 094359;4402.25;4402.4;4393.15;4393.15;1231
20180829 094459;4393.15;4394.95;4390;4390.95;338
20180829 094559;4391.55;4397.9;4391.55;4397.8;84
20180829 094659;4396.55;4396.55;4392.05;4394.85;95
20180829 094759;4395.7;4397.35;4394.1;4394.5;191
20180829 094859;4397.45;4399.85;4395.3;4395.3;289
20180829 094959;4396.05;4399.3;4396.05;4397.75;120
20180829 095059;4398.8;4403;4398.05;4403;539
20180829 095159;4404.9;4411.2;4404.05;4410.9;1237
20180829 095259;4410.9;4415;4410.85;4413.9;701
20180829 095359;4413.2;4415;4412;4414.15;316
20180829 095459;4414.15;4415;4412.25;4414.05;427
20180829 095559;4414.05;4415;4404.65;4407.2;1132
20180829 095659;4407.6;4408;4402.6;4405;543
20180829 095759;4407.55;4407.95;4398;4401.4;746
20180829 095859;4398.75;4404.2;4398.2;4402.65;262
20180829 095959;4403.05;4404;4402.95;4403.35;93
20180829 100059;4403.5;4403.75;4399.85;4400.6;201
20180829 100159;4403.25;4403.25;4399.05;4400;134
20180829 100259;4400;4400;4398.4;4400;197
20180829 100359;4400;4400.85;4399.85;4400;184
20180829 100459;4401;4401;4399.05;4399.05;320
20180829 100559;4399.1;4400.95;4399.1;4399.95;1068
20180829 100659;4399.55;4402.1;4398.05;4398.05;2252
20180829 100759;4399.35;4400.3;4398.85;4398.85;773
20180829 100859;4398.85;4405;4398.85;4402.6;309
20180829 100959;4403;4404.55;4401.05;4402.25;265
20180829 101059;4401.8;4406.1;4398.05;4406.1;230
20180829 101159;4406.35;4406.8;4400.2;4402.95;46
20180829 101259;4402.55;4402.55;4398.65;4402.15;65
20180829 101359;4401.6;4403.45;4401.05;4403.45;84
20180829 101459;4402.6;4402.8;4401.05;4402.1;42
20180829 101559;4402.5;4403.5;4401.4;4401.8;168
20180829 101659;4400.6;4403.45;4400.25;4402;55
20180829 101759;4402;4403.5;4402;4403.4;85
20180829 101859;4403.5;4414.1;4403;4413.95;619
20180829 101959;4413.65;4415;4412.35;4412.45;417
20180829 102059;4412.05;4414;4408.95;4408.95;249
20180829 102159;4408.95;4412;4408.85;4410.05;142
20180829 102259;4408.5;4408.8;4405.1;4406.8;539
20180829 102359;4406.7;4408.85;4405.2;4406;135
20180829 102459;4406;4411.75;4404.45;4408.35;379
20180829 102559;4408.35;4409.65;4401;4401;365
20180829 102659;4401.55;4406.95;4400;4400;148
20180829 102759;4400.7;4402.7;4395.55;4395.55;936
20180829 102859;4395.55;4398.05;4392.25;4395.7;283
20180829 102959;4396.35;4397.15;4392;4393;239
20180829 103059;4393;4395.9;4392.85;4394.2;142
20180829 103159;4394.6;4395.65;4393.15;4395.35;248
20180829 103259;4395.35;4396.4;4395;4396;107
20180829 103359;4396.2;4396.9;4395.7;4396;51
20180829 103459;4396.6;4400;4396;4396;525
20180829 103559;4396;4398;4396;4397.35;57
20180829 103659;4397.35;4398;4396.8;4397.4;191
20180829 103759;4398;4400.95;4385.5;4386.75;1952
20180829 103859;4387;4392.3;4386.5;4387.55;1045
20180829 103959;4390;4394;4387.65;4390;699
20180829 104059;4388.75;4393.4;4388;4392;262
20180829 104159;4391.4;4399;4388.2;4388.25;257
20180829 104259;4388.25;4391.75;4388.2;4391.3;80
20180829 104359;4391.3;4394.7;4390;4393;211
20180829 104459;4393.95;4394;4391;4393.95;297
20180829 104559;4395.55;4395.55;4390;4390;381
20180829 104659;4390.35;4399;4390.35;4399;373
20180829 104759;4398.25;4398.25;4393;4393.35;290
20180829 104859;4392.85;4395.7;4392;4394.7;64
20180829 104959;4395.45;4395.85;4392.6;4394.6;153
20180829 105059;4393;4396.95;4393;4395.9;257
20180829 105159;4398.2;4398.3;4393.1;4394.8;212
20180829 105259;4395;4400;4395;4398.2;488
20180829 105359;4399.25;4400.9;4398.65;4400;157
20180829 105459;4400.25;4400.95;4400;4400.5;179
20180829 105559;4400.3;4400.95;4400;4400;52
20180829 105659;4400.85;4402;4398;4398;337
20180829 105759;4397.9;4398.5;4391;4392.15;1901
20180829 105859;4391.55;4395.65;4391.55;4395.65;273
20180829 105959;4397.1;4397.1;4395.75;4395.8;53
20180829 110059;4397;4399.45;4395.8;4395.85;84
20180829 110159;4396.5;4400.4;4395.8;4396.65;125
20180829 110259;4396.45;4399.9;4396.05;4399.2;119
20180829 110359;4399.2;4400.2;4398.95;4399.95;50
20180829 110459;4400;4402;4400;4400.85;137
20180829 110559;4400.8;4402;4396.85;4401.2;155
20180829 110659;4401.2;4409;4398.75;4408.45;998
20180829 110759;4406.55;4406.9;4398.85;4405.45;402
20180829 110859;4406.65;4408.7;4403.2;4407;419
20180829 110959;4409;4411.65;4408.4;4410;592
20180829 111059;4410.75;4412;4405;4410.2;305
20180829 111159;4411;4411;4400.05;4402.25;212
20180829 111259;4406.5;4409.45;4399.3;4407.8;484
20180829 111359;4410.55;4412;4407.4;4412;291
20180829 111459;4411.15;4412;4407.4;4407.4;186
20180829 111559;4410.15;4411;4407.4;4411;282
20180829 111659;4412;4412;4410;4411.6;206
20180829 111759;4411.5;4412;4410;4411.9;213
20180829 111859;4411.3;4413;4409.35;4409.35;263
20180829 111959;4412.25;4412.95;4410.4;4411.25;272
20180829 112059;4411.25;4412;4406.7;4411;275
20180829 112159;4411.6;4411.8;4404.4;4410.6;189
20180829 112259;4411.75;4411.75;4407.3;4409.15;105
20180829 112359;4409.9;4411;4406.9;4408.2;90
20180829 112459;4409.75;4410;4408;4408;347
20180829 112559;4408;4409.95;4407.25;4407.25;154
20180829 112659;4406.65;4409;4406.65;4409;496
20180829 112759;4409;4409.95;4407.1;4408.3;219
20180829 112859;4408.25;4409.85;4407.1;4409;448
20180829 112959;4408.4;4409.8;4407.1;4409;1361
20180829 113059;4408.95;4409.85;4407.15;4409;410
20180829 113159;4408.6;4409;4408;4409;374
20180829 113259;4409;4409;4408.1;4409;347
20180829 113359;4409;4409.95;4408.85;4409.95;518
20180829 113459;4409.75;4409.95;4408.1;4409.95;218
20180829 113559;4409.9;4409.95;4408.1;4409;506
20180829 113659;4409;4409;4408.85;4409;74
20180829 113759;4408.75;4409;4407.75;4409;301
20180829 113859;4409;4409;4406.15;4409;215
20180829 113959;4408.75;4408.95;4408.75;4408.75;76
20180829 114059;4408.9;4408.95;4408.8;4408.95;191
20180829 114159;4408.95;4408.95;4408.8;4408.9;153
