20180829 091659;197.7;198.65;197;198.15;1304000
20180829 091759;198.35;199.3;198.35;199.25;124000
20180829 091859;198.8;198.8;198.3;198.3;148000
20180829 091959;198.65;198.65;198.25;198.55;112000
20180829 092059;198.55;198.55;198.05;198.05;36000
20180829 092159;198.05;198.05;197.3;197.3;72000
20180829 092259;197.2;197.4;197.2;197.4;56000
20180829 092359;197.4;197.4;197.05;197.2;36000
20180829 092459;197.15;197.15;196.6;196.6;44000
20180829 092559;196.4;196.55;196.4;196.45;84000
20180829 092659;196.45;196.5;196.35;196.4;60000
20180829 092759;196.2;196.2;196.1;196.1;72000
20180829 092859;195.9;196.5;195.9;196.4;116000
20180829 092959;196.4;196.45;196.4;196.45;44000
20180829 093059;196.5;196.5;196.5;196.5;88000
20180829 093159;196.65;196.85;196.65;196.7;72000
20180829 093259;196.7;196.8;196.7;196.8;84000
20180829 093359;196.75;196.75;196.5;196.5;80000
20180829 093459;196.5;196.5;196.5;196.5;36000
20180829 093559;196.5;196.6;196.5;196.6;244000
20180829 093659;196.6;196.6;196.4;196.4;48000
20180829 093759;196.4;196.4;196.4;196.4;68000
20180829 093859;196.4;196.5;196.3;196.3;28000
20180829 093959;196.05;196.05;196;196;44000
20180829 094059;196;196.15;196;196.15;32000
20180829 094159;196.15;196.15;195.85;195.9;92000
20180829 094259;195.9;195.95;195.9;195.95;32000
20180829 094359;195.95;196.25;195.95;196.25;76000
20180829 094459;196.35;196.35;196.25;196.3;56000
20180829 094559;196.3;196.3;196.15;196.15;48000
20180829 094659;196.05;196.05;195.95;195.95;44000
20180829 094759;195.95;195.95;195.9;195.9;48000
20180829 094859;195.9;195.9;195.9;195.9;24000
20180829 094959;195.75;195.75;195.7;195.7;56000
20180829 095059;195.7;195.9;195.7;195.9;40000
20180829 095159;195.9;195.9;195.9;195.9;36000
20180829 095259;195.9;195.9;195.9;195.9;40000
20180829 095359;195.9;195.9;195.8;195.8;20000
20180829 095459;195.8;195.85;195.8;195.85;32000
20180829 095559;195.75;195.75;195.75;195.75;12000
20180829 095659;195.7;195.85;195.7;195.85;16000
20180829 095759;195.8;195.9;195.8;195.9;28000
20180829 095859;195.9;195.9;195.75;195.8;24000
20180829 095959;195.7;195.7;195.6;195.65;36000
20180829 100059;195.65;195.65;195.6;195.6;16000
20180829 100159;195.65;195.85;195.65;195.7;40000
20180829 100259;195.7;195.85;195.7;195.85;16000
20180829 100359;195.85;195.85;195.8;195.8;44000
20180829 100459;195.8;196.05;195.8;196.05;148000
20180829 100559;196.05;196.05;195.8;195.8;116000
20180829 100659;195.9;195.9;195.9;195.9;32000
20180829 100759;196.05;196.2;196.05;196.2;32000
20180829 100859;196.2;196.2;196.15;196.15;36000
20180829 100959;196.25;196.25;196.25;196.25;32000
20180829 101059;196.25;196.25;196.25;196.25;8000
20180829 101159;196.35;196.55;196.35;196.55;48000
20180829 101259;196.35;196.35;196.35;196.35;8000
20180829 101359;196.15;196.15;196.15;196.15;8000
20180829 101459;196.15;196.15;196.15;196.15;4000
20180829 101559;196.1;196.3;196.1;196.3;72000
20180829 101659;196.3;196.3;196.3;196.3;72000
20180829 101759;196.3;196.3;196.25;196.25;36000
20180829 101859;196.25;196.25;196.15;196.15;20000
20180829 101959;196.15;196.15;196.15;196.15;20000
20180829 102059;196.15;196.15;196.15;196.15;28000
20180829 102159;196.15;196.15;196.15;196.15;16000
20180829 102259;196.15;196.15;196.15;196.15;8000
20180829 102359;196.15;196.15;196.15;196.15;4000
20180829 102459;196.15;196.15;196.15;196.15;16000
20180829 102559;196.15;196.15;196.15;196.15;8000
20180829 102659;196.4;196.4;196.4;196.4;4000
20180829 102759;196.4;196.4;196.4;196.4;8000
20180829 102859;196.4;196.4;196.4;196.4;4000
20180829 102959;197.1;197.1;196.95;196.95;40000
20180829 103059;196.85;196.85;196.75;196.8;36000
20180829 103159;196.85;197;196.85;197;32000
20180829 103259;197.2;197.3;197.2;197.2;44000
20180829 103359;197.25;197.25;197.25;197.25;12000
20180829 103459;197.05;197.2;197.05;197.2;20000
20180829 103559;197.2;197.2;197.2;197.2;20000
20180829 103659;197.2;197.2;197.05;197.05;8000
20180829 103759;197.05;197.05;196.95;196.95;8000
20180829 103859;196.95;196.95;196.7;196.7;28000
20180829 103959;196.7;196.7;196.7;196.7;8000
20180829 104059;196.65;196.65;196.65;196.65;16000
20180829 104159;196.6;196.75;196.6;196.75;12000
20180829 104259;196.75;196.75;196.75;196.75;12000
20180829 104359;196.9;196.9;196.9;196.9;16000
20180829 104459;196.9;196.9;196.85;196.85;16000
20180829 104559;196.9;196.9;196.85;196.85;24000
20180829 104659;196.85;196.85;196.85;196.85;24000
