20180829 090859;1038.3;1038.3;1038.3;1038.3;5356
20180829 091659;1038.55;1041.15;1037.45;1037.6;18471
20180829 091759;1037.1;1037.45;1030.25;1030.9;24577
20180829 091859;1030.9;1030.9;1030.1;1030.5;14643
20180829 091959;1030.4;1030.5;1027;1027.15;25778
20180829 092059;1027.05;1028.7;1027.05;1028.3;9096
20180829 092159;1028.5;1028.95;1027;1027.95;16600
20180829 092259;1027.55;1029.05;1027.45;1029.05;12298
20180829 092359;1029.05;1030;1028.65;1029.7;9156
20180829 092459;1029.8;1032;1029.5;1031.25;18337
20180829 092559;1031.2;1032.05;1030.65;1031.85;7105
20180829 092659;1031.9;1032.7;1031.5;1032.15;8666
20180829 092759;1032.2;1032.95;1032.05;1032.9;5652
20180829 092859;1032.8;1033.7;1032.8;1033.45;5175
20180829 092959;1033.45;1034;1033.4;1033.75;5719
20180829 093059;1033.65;1034;1033.05;1033.55;5323
20180829 093159;1033.05;1033.3;1032.25;1032.45;4400
20180829 093259;1032.45;1032.65;1031.8;1031.8;4573
20180829 093359;1032;1032.15;1031;1031.1;3824
20180829 093459;1031.1;1031.6;1031.1;1031.5;2922
20180829 093559;1031.35;1033.1;1031.1;1032;6300
20180829 093659;1031.9;1032.45;1031.25;1031.9;3465
20180829 093759;1031.45;1032.3;1031.4;1031.5;2821
20180829 093859;1031.7;1032;1031.4;1031.7;3325
20180829 093959;1031.75;1032;1031.15;1031.9;4555
20180829 094059;1031.9;1032;1031.15;1031.25;2616
20180829 094159;1031.2;1032;1031.2;1031.7;2181
20180829 094259;1031.6;1032.2;1031.35;1031.65;2081
20180829 094359;1032;1033;1032;1033;2493
20180829 094459;1033.25;1033.5;1033;1033.2;2711
20180829 094559;1033.2;1033.2;1032.4;1032.55;1967
20180829 094659;1032.4;1033;1032.2;1032.8;1986
20180829 094759;1032.8;1033.5;1032.8;1033.5;2289
20180829 094859;1033.3;1033.75;1033;1033.5;2568
20180829 094959;1033.65;1033.65;1033;1033.4;1648
20180829 095059;1033;1033.6;1033;1033.25;2350
20180829 095159;1033.35;1033.9;1033.25;1033.7;1212
20180829 095259;1033.8;1034;1033.7;1033.9;2839
20180829 095359;1034;1035;1033.9;1034.9;6245
20180829 095459;1034.95;1035;1034.3;1034.35;4536
20180829 095559;1034.1;1034.7;1033.9;1033.9;1753
20180829 095659;1033.75;1033.75;1032.9;1033.05;4574
20180829 095759;1033.1;1033.15;1032;1032;4936
20180829 095859;1032;1032.2;1032;1032.05;2035
20180829 095959;1032.05;1032.15;1031.1;1031.75;5584
20180829 100059;1031.75;1032;1031.2;1031.3;8500
20180829 100159;1031.45;1031.65;1031.1;1031.2;1104
20180829 100259;1031.25;1031.65;1030.5;1031.05;7267
20180829 100359;1030.9;1032;1030.9;1031.5;2502
20180829 100459;1031.5;1031.75;1030.6;1031.25;3786
20180829 100559;1031.25;1031.25;1030.85;1031;2316
20180829 100659;1031;1031;1030.25;1030.55;1436
20180829 100759;1030.6;1031.1;1030.55;1031.05;1126
20180829 100859;1031.05;1031.5;1030.95;1030.95;1292
20180829 100959;1031.45;1031.45;1030.85;1030.85;921
20180829 101059;1030.65;1030.9;1030.05;1030.1;5944
20180829 101159;1030.1;1031.05;1030;1031.05;6916
20180829 101259;1031.05;1031.25;1031;1031.25;947
20180829 101359;1031.25;1031.5;1031.25;1031.3;1447
20180829 101459;1031.3;1031.8;1031.25;1031.35;7210
20180829 101559;1031.35;1032;1031.35;1031.8;5970
20180829 101659;1031.8;1031.8;1030.3;1031.65;6819
20180829 101759;1031.75;1032;1029.9;1031.5;8485
20180829 101859;1031.1;1031.8;1030;1030.4;3624
20180829 101959;1030.5;1031.15;1029.25;1029.25;8085
20180829 102059;1029.4;1030.45;1029.35;1030.25;2143
20180829 102159;1030.1;1031.1;1030;1031.05;5418
20180829 102259;1031;1031.6;1030.1;1030.1;8081
20180829 102359;1030.1;1030.1;1029.6;1029.85;7470
20180829 102459;1029.8;1030.75;1029.8;1030.25;3686
20180829 102559;1030.2;1030.65;1030.1;1030.45;2590
20180829 102659;1030.45;1030.7;1030.25;1030.25;7021
20180829 102759;1030.25;1030.25;1029.25;1029.35;3637
20180829 102859;1029.9;1030.15;1029.55;1029.7;1462
20180829 102959;1029.7;1029.7;1029.55;1029.65;1095
20180829 103059;1029.6;1029.75;1029.55;1029.55;2091
20180829 103159;1029.25;1029.3;1028.85;1028.85;8526
20180829 103259;1028.85;1028.95;1028.7;1028.9;2590
20180829 103359;1028.9;1029;1028.7;1028.7;1938
20180829 103459;1028.7;1029;1028.5;1028.55;3308
20180829 103559;1028.6;1029.7;1028.35;1029.5;6778
20180829 103659;1029.4;1030;1028.95;1029.6;11907
20180829 103759;1029.55;1029.55;1029;1029;1571
20180829 103859;1029;1029;1028.2;1028.2;3253
20180829 103959;1028.2;1028.45;1028.2;1028.45;1648
20180829 104059;1028.4;1029;1028.4;1029;1846
20180829 104159;1028.6;1029;1028.6;1028.65;1888
20180829 104259;1028.65;1028.75;1028.55;1028.55;991
20180829 104359;1028.6;1028.6;1028.05;1028.05;2705
20180829 104459;1028.05;1028.65;1028.05;1028.6;1226
20180829 104559;1028.6;1028.7;1028.55;1028.55;2576
20180829 104659;1028.55;1028.6;1028.05;1028.25;2576
20180829 104759;1028.2;1028.3;1028.2;1028.25;1681
20180829 104859;1028.25;1028.25;1027.55;1028;7789
20180829 104959;1027.6;1028.1;1027.55;1028;2971
20180829 105059;1027.7;1028;1027.55;1027.55;1682
20180829 105159;1027.6;1027.75;1027.5;1027.7;4557
20180829 105259;1027.65;1028.7;1027.65;1028.1;2516
20180829 105359;1028.2;1029;1028.1;1028.55;1753
