<Ticker>,<Date>,<Time>,<Open>,<High>,<Low>,<Close>,<Volume> 
^NSEI,20070111,11:13,3856.40,3856.45,3854.20,3855.95,0
^NSEI,20070111,11:14,3856.30,3856.70,3856.30,3856.55,0
^NSEI,20070111,11:15,3856.25,3859.05,3856.25,3859.05,0
^NSEI,20070111,11:16,3859.30,3860.75,3859.30,3860.75,0
^NSEI,20070111,11:17,3860.95,3863.95,3860.95,3863.95,0
^NSEI,20070111,11:18,3864.10,3864.45,3862.95,3862.95,0
^NSEI,20070111,11:19,3863.45,3863.45,3862.35,3862.35,0
^NSEI,20070111,11:20,3861.95,3861.95,3861.50,3861.50,0
^NSEI,20070111,11:21,3862.75,3865.20,3862.75,3864.75,0
^NSEI,20070111,11:22,3865.25,3867.60,3865.25,3867.60,0
^NSEI,20070111,11:23,3867.60,3867.60,3866.70,3867.10,0
^NSEI,20070111,11:24,3866.60,3867.05,3866.05,3866.05,0
^NSEI,20070111,11:25,3865.10,3866.15,3865.10,3865.10,0
^NSEI,20070111,11:26,3864.65,3865.30,3864.65,3864.85,0
^NSEI,20070111,11:27,3863.25,3864.20,3863.00,3863.00,0
^NSEI,20070111,11:28,3865.25,3865.25,3863.60,3864.85,0
^NSEI,20070111,11:29,3865.40,3866.65,3865.40,3865.90,0
^NSEI,20070111,11:30,3865.90,3865.90,3865.40,3865.40,0
^NSEI,20070111,11:31,3865.40,3865.40,3863.80,3863.80,0
^NSEI,20070111,11:32,3863.45,3863.45,3862.50,3862.95,0
^NSEI,20070111,11:33,3862.55,3863.25,3862.55,3862.55,0
^NSEI,20070111,11:34,3862.45,3863.80,3862.45,3863.80,0
^NSEI,20070111,11:35,3863.70,3864.35,3863.65,3864.35,0
^NSEI,20070111,11:36,3863.70,3864.15,3863.70,3864.15,0
^NSEI,20070111,11:37,3864.80,3865.05,3863.70,3864.70,0
^NSEI,20070111,11:38,3864.75,3865.15,3864.45,3864.85,0
^NSEI,20070111,11:39,3865.65,3866.20,3865.45,3866.15,0
^NSEI,20070111,11:40,3866.50,3869.15,3866.50,3869.15,0
^NSEI,20070111,11:41,3870.10,3872.70,3870.10,3872.70,0
^NSEI,20070111,11:42,3872.10,3873.35,3872.10,3873.35,0
^NSEI,20070111,11:43,3874.20,3876.75,3874.20,3876.30,0
^NSEI,20070111,11:44,3876.60,3876.60,3874.35,3874.35,0
^NSEI,20070111,11:45,3874.75,3878.95,3874.75,3878.95,0
^NSEI,20070111,11:46,3879.00,3879.55,3879.00,3879.00,0
^NSEI,20070111,11:47,3878.70,3878.70,3877.80,3878.10,0
^NSEI,20070111,11:48,3877.90,3878.05,3877.55,3877.90,0
^NSEI,20070111,11:49,3877.20,3877.30,3875.80,3875.80,0
^NSEI,20070111,11:50,3875.55,3875.55,3873.70,3873.70,0
^NSEI,20070111,11:51,3873.40,3873.90,3873.25,3873.55,0
^NSEI,20070111,11:52,3873.25,3877.05,3873.25,3877.05,0
^NSEI,20070111,11:53,3878.30,3882.35,3878.30,3882.05,0
^NSEI,20070111,11:54,3882.10,3882.10,3881.75,3881.75,0
^NSEI,20070111,11:55,3882.45,3882.45,3880.20,3880.35,0
^NSEI,20070111,11:56,3879.80,3880.70,3879.80,3879.95,0
^NSEI,20070111,11:57,3879.20,3879.50,3879.00,3879.00,0
^NSEI,20070111,11:58,3879.25,3879.35,3879.00,3879.25,0
^NSEI,20070111,11:59,3879.55,3879.70,3879.25,3879.35,0
^NSEI,20070111,12:00,3878.60,3879.05,3878.55,3878.60,0
^NSEI,20070111,12:01,3878.00,3878.10,3877.80,3877.80,0
^NSEI,20070111,12:02,3878.50,3878.90,3878.10,3878.75,0
^NSEI,20070111,12:03,3881.70,3881.90,3879.15,3881.90,0
^NSEI,20070111,12:04,3883.55,3883.55,3883.55,3883.55,0
^NSEI,20070111,12:06,3885.35,3885.70,3884.30,3885.70,0
^NSEI,20070111,12:07,3888.80,3888.80,3885.60,3886.25,0
^NSEI,20070111,12:08,3889.60,3891.40,3889.55,3891.10,0
^NSEI,20070111,12:09,3890.85,3890.85,3890.45,3890.75,0
^NSEI,20070111,12:10,3891.40,3891.95,3890.75,3891.95,0
^NSEI,20070111,12:11,3891.25,3892.05,3891.25,3891.25,0
^NSEI,20070111,12:12,3891.05,3892.40,3891.05,3891.05,0
^NSEI,20070111,12:13,3891.70,3892.75,3891.45,3892.75,0
^NSEI,20070111,12:14,3893.30,3896.70,3893.30,3896.70,0
^NSEI,20070111,12:15,3895.10,3895.75,3895.10,3895.60,0
^NSEI,20070111,12:16,3895.60,3896.15,3895.25,3895.25,0
^NSEI,20070111,12:17,3896.30,3897.45,3896.30,3897.45,0
^NSEI,20070111,12:18,3897.05,3898.05,3897.05,3897.05,0
^NSEI,20070111,12:19,3896.55,3896.55,3896.55,3896.55,0
^NSEI,20070111,12:20,3896.25,3896.25,3892.20,3892.20,0
^NSEI,20070111,12:21,3892.55,3892.85,3891.65,3892.75,0
^NSEI,20070111,12:22,3892.05,3892.05,3892.05,3892.05,0
^NSEI,20070111,12:24,3890.45,3890.45,3890.20,3890.20,0
^NSEI,20070111,12:25,3891.60,3891.60,3890.70,3891.40,0
^NSEI,20070111,12:26,3891.70,3891.75,3891.25,3891.25,0
^NSEI,20070111,12:27,3889.50,3890.00,3889.50,3889.50,0
^NSEI,20070111,12:28,3889.25,3889.25,3887.65,3887.65,0
^NSEI,20070111,12:29,3887.50,3888.00,3887.50,3888.00,0
^NSEI,20070111,12:30,3887.80,3888.55,3887.80,3888.55,0
^NSEI,20070111,12:31,3886.30,3888.05,3886.30,3886.30,0
^NSEI,20070111,12:32,3886.00,3886.05,3885.45,3885.45,0
^NSEI,20070111,12:33,3888.20,3888.55,3885.55,3888.55,0
^NSEI,20070111,12:34,3888.05,3888.60,3888.05,3888.60,0
^NSEI,20070111,12:35,3887.05,3888.45,3887.05,3887.95,0
^NSEI,20070111,12:36,3886.60,3886.60,3886.10,3886.60,0
^NSEI,20070111,12:37,3888.55,3888.55,3888.55,3888.55,0
^NSEI,20070111,12:38,3889.30,3889.30,3889.30,3889.30,0
^NSEI,20070111,12:40,3890.20,3890.50,3890.05,3890.20,0
^NSEI,20070111,12:41,3890.15,3890.35,3890.15,3890.35,0
^NSEI,20070111,12:42,3890.00,3890.00,3888.50,3888.60,0
^NSEI,20070111,12:43,3888.90,3889.05,3888.35,3888.95,0
^NSEI,20070111,12:44,3888.00,3888.85,3888.00,3888.10,0
^NSEI,20070111,12:45,3887.50,3888.00,3887.50,3888.00,0
^NSEI,20070111,12:46,3887.70,3888.25,3887.70,3888.25,0
^NSEI,20070111,12:47,3887.65,3887.80,3887.05,3887.55,0
^NSEI,20070111,12:48,3888.45,3888.70,3888.05,3888.60,0
^NSEI,20070111,12:49,3888.45,3888.45,3886.60,3886.60,0
^NSEI,20070111,12:50,3886.30,3886.35,3885.80,3886.35,0
^NSEI,20070111,12:51,3885.60,3885.60,3885.20,3885.25,0
^NSEI,20070111,12:52,3885.10,3885.35,3884.60,3884.75,0
^NSEI,20070111,12:53,3884.20,3884.20,3882.55,3882.55,0
^NSEI,20070111,12:54,3881.00,3881.70,3879.20,3879.20,0
^NSEI,20070111,12:55,3879.45,3880.65,3879.45,3880.60,0
^NSEI,20070111,12:56,3881.10,3881.20,3880.75,3881.10,0
^NSEI,20070111,12:57,3881.55,3882.60,3881.55,3882.60,0
^NSEI,20070111,12:58,3881.70,3882.10,3880.90,3881.15,0
^NSEI,20070111,12:59,3881.35,3881.35,3880.35,3880.35,0
^NSEI,20070111,13:00,3880.50,3880.60,3879.40,3879.40,0
^NSEI,20070111,13:01,3879.20,3879.40,3877.95,3877.95,0
^NSEI,20070111,13:02,3879.60,3879.60,3878.85,3878.85,0
^NSEI,20070111,13:03,3878.95,3878.95,3878.35,3878.35,0
^NSEI,20070111,13:04,3879.25,3880.90,3879.25,3880.90,0
^NSEI,20070111,13:05,3881.05,3881.05,3880.05,3880.05,0
^NSEI,20070111,13:06,3879.85,3880.25,3879.75,3880.25,0
^NSEI,20070111,13:07,3879.95,3880.00,3879.50,3879.50,0
^NSEI,20070111,13:08,3878.55,3880.10,3878.55,3879.15,0
^NSEI,20070111,13:09,3879.25,3879.25,3878.55,3878.70,0
^NSEI,20070111,13:10,3878.20,3878.20,3876.60,3876.95,0
^NSEI,20070111,13:11,3876.60,3876.60,3875.50,3875.70,0
^NSEI,20070111,13:12,3877.45,3878.20,3877.45,3878.20,0
^NSEI,20070111,13:13,3877.35,3878.10,3877.15,3877.15,0
^NSEI,20070111,13:14,3876.75,3877.00,3876.45,3876.55,0
^NSEI,20070111,13:15,3876.65,3877.60,3876.65,3877.60,0
^NSEI,20070111,13:16,3877.85,3878.55,3877.35,3878.55,0
^NSEI,20070111,13:17,3879.85,3879.85,3878.95,3879.40,0
^NSEI,20070111,13:18,3879.80,3880.35,3879.50,3880.35,0
^NSEI,20070111,13:19,3881.25,3881.25,3880.45,3880.45,0
^NSEI,20070111,13:20,3883.30,3883.30,3881.35,3883.30,0
^NSEI,20070111,13:21,3883.10,3884.10,3883.10,3883.75,0
^NSEI,20070111,13:22,3883.40,3884.05,3883.40,3883.80,0
^NSEI,20070111,13:23,3883.70,3888.05,3883.70,3888.05,0
^NSEI,20070111,13:24,3888.05,3888.35,3887.60,3888.15,0
^NSEI,20070111,13:25,3888.45,3888.45,3888.15,3888.30,0
^NSEI,20070111,13:26,3888.55,3888.55,3888.00,3888.15,0
^NSEI,20070111,13:27,3888.15,3888.15,3887.50,3887.95,0
^NSEI,20070111,13:28,3888.60,3888.60,3888.20,3888.45,0
^NSEI,20070111,13:29,3888.70,3889.25,3888.70,3889.25,0
^NSEI,20070111,13:30,3889.30,3890.80,3889.30,3890.80,0
^NSEI,20070111,13:31,3891.10,3894.55,3891.00,3894.55,0
^NSEI,20070111,13:32,3893.05,3894.15,3893.05,3893.05,0
^NSEI,20070111,13:33,3892.65,3892.65,3892.65,3892.65,0
^NSEI,20070111,13:34,3893.75,3894.40,3893.75,3894.05,0
^NSEI,20070111,13:35,3894.75,3895.00,3893.90,3894.05,0
^NSEI,20070111,13:36,3893.55,3893.75,3892.85,3893.40,0
^NSEI,20070111,13:37,3892.80,3892.80,3891.50,3891.50,0
^NSEI,20070111,13:38,3891.40,3892.85,3891.40,3892.85,0
^NSEI,20070111,13:39,3893.20,3893.55,3892.30,3893.10,0
^NSEI,20070111,13:40,3893.65,3894.15,3893.65,3894.00,0
^NSEI,20070111,13:41,3893.70,3893.85,3893.05,3893.75,0
^NSEI,20070111,13:42,3892.40,3893.35,3892.40,3893.35,0
^NSEI,20070111,13:43,3892.75,3893.25,3891.30,3893.25,0
^NSEI,20070111,13:44,3893.00,3893.10,3892.55,3892.90,0
^NSEI,20070111,13:45,3892.10,3892.10,3890.55,3890.95,0
^NSEI,20070111,13:46,3890.50,3890.50,3888.20,3888.20,0
^NSEI,20070111,13:47,3889.25,3889.30,3888.35,3889.30,0
^NSEI,20070111,13:48,3889.00,3889.90,3889.00,3889.20,0
^NSEI,20070111,13:49,3890.20,3890.20,3889.15,3889.75,0
^NSEI,20070111,13:50,3889.75,3890.15,3889.75,3889.80,0
^NSEI,20070111,13:51,3891.20,3891.20,3889.95,3891.20,0
^NSEI,20070111,13:52,3891.05,3892.55,3891.05,3892.55,0
^NSEI,20070111,13:53,3896.70,3898.95,3895.90,3898.95,0
^NSEI,20070111,13:54,3899.25,3899.25,3897.10,3897.10,0
^NSEI,20070111,13:55,3896.90,3898.50,3896.90,3898.50,0
^NSEI,20070111,13:56,3899.20,3900.90,3899.20,3900.90,0
^NSEI,20070111,13:58,3903.10,3904.45,3903.10,3904.45,0
^NSEI,20070111,13:59,3904.50,3905.00,3904.50,3904.50,0
^NSEI,20070111,14:00,3905.90,3905.90,3905.05,3905.65,0
^NSEI,20070111,14:01,3906.35,3907.50,3906.35,3907.20,0
^NSEI,20070111,14:02,3906.90,3910.50,3906.90,3910.50,0
^NSEI,20070111,14:03,3913.40,3914.55,3910.60,3914.55,0
^NSEI,20070111,14:04,3914.30,3914.60,3913.80,3913.85,0
^NSEI,20070111,14:05,3914.75,3914.75,3914.05,3914.35,0
^NSEI,20070111,14:06,3911.90,3913.70,3911.90,3912.70,0
^NSEI,20070111,14:07,3909.20,3909.95,3907.30,3907.30,0
^NSEI,20070111,14:08,3907.15,3908.05,3907.15,3907.85,0
^NSEI,20070111,14:09,3911.15,3911.15,3907.30,3909.20,0
^NSEI,20070111,14:10,3910.90,3911.60,3910.90,3911.30,0
^NSEI,20070111,14:11,3910.90,3911.65,3910.80,3910.80,0
^NSEI,20070111,14:12,3911.05,3911.85,3911.05,3911.10,0
^NSEI,20070111,14:13,3910.70,3910.70,3909.35,3909.35,0
^NSEI,20070111,14:14,3909.05,3909.30,3908.75,3908.75,0
^NSEI,20070111,14:15,3908.60,3908.60,3907.55,3908.35,0
^NSEI,20070111,14:16,3908.65,3911.35,3908.45,3911.35,0
^NSEI,20070111,14:17,3910.50,3910.95,3908.60,3908.60,0
^NSEI,20070111,14:18,3911.90,3911.90,3910.15,3911.00,0
^NSEI,20070111,14:19,3911.75,3911.75,3911.20,3911.20,0
^NSEI,20070111,14:20,3911.75,3912.20,3910.90,3912.20,0
^NSEI,20070111,14:21,3911.40,3913.20,3911.40,3913.20,0
^NSEI,20070111,14:22,3913.80,3916.45,3913.80,3916.45,0
^NSEI,20070111,14:23,3916.75,3919.35,3916.75,3919.35,0
^NSEI,20070111,14:24,3919.60,3920.70,3918.80,3920.70,0
^NSEI,20070111,14:25,3920.45,3920.45,3919.95,3919.95,0
^NSEI,20070111,14:26,3919.75,3921.25,3919.75,3921.25,0
^NSEI,20070111,14:27,3920.90,3922.45,3920.90,3922.15,0
^NSEI,20070111,14:28,3925.00,3926.00,3923.75,3925.00,0
^NSEI,20070111,14:29,3924.90,3925.80,3924.15,3925.80,0
^NSEI,20070111,14:30,3924.35,3925.50,3924.35,3924.80,0
^NSEI,20070111,14:31,3924.70,3926.80,3924.70,3926.80,0
^NSEI,20070111,14:32,3926.65,3927.65,3926.55,3927.65,0
^NSEI,20070111,14:33,3929.55,3929.55,3928.05,3929.55,0
^NSEI,20070111,14:34,3930.35,3933.90,3930.35,3933.90,0
^NSEI,20070111,14:35,3934.45,3934.45,3932.45,3933.40,0
^NSEI,20070111,14:36,3934.50,3934.50,3933.60,3933.90,0
^NSEI,20070111,14:37,3935.65,3936.90,3935.65,3936.90,0
^NSEI,20070111,14:38,3936.65,3936.65,3934.10,3934.10,0
^NSEI,20070111,14:39,3935.25,3935.25,3934.10,3935.20,0
^NSEI,20070111,14:40,3936.25,3938.45,3936.25,3938.45,0
^NSEI,20070111,14:41,3939.50,3941.90,3939.00,3939.00,0
^NSEI,20070111,14:42,3937.05,3940.40,3937.05,3937.05,0
^NSEI,20070111,14:43,3932.45,3933.20,3932.45,3933.20,0
^NSEI,20070111,14:44,3933.10,3933.40,3932.50,3932.90,0
^NSEI,20070111,14:45,3931.85,3932.65,3931.85,3931.85,0
^NSEI,20070111,14:46,3931.05,3931.05,3929.65,3929.65,0
^NSEI,20070111,14:47,3929.25,3929.25,3928.10,3928.10,0
^NSEI,20070111,14:48,3932.25,3932.25,3930.00,3930.60,0
^NSEI,20070111,14:49,3930.95,3931.50,3930.95,3931.50,0
^NSEI,20070111,14:50,3928.65,3929.95,3928.65,3929.15,0
^NSEI,20070111,14:51,3928.45,3931.60,3928.45,3931.60,0
^NSEI,20070111,14:52,3933.40,3933.40,3931.95,3931.95,0
^NSEI,20070111,14:53,3932.15,3933.85,3932.15,3933.85,0
^NSEI,20070111,14:54,3934.00,3935.45,3934.00,3935.30,0
^NSEI,20070111,14:55,3933.55,3935.15,3933.55,3933.80,0
^NSEI,20070111,14:56,3932.75,3933.10,3932.10,3933.10,0
^NSEI,20070111,14:57,3932.40,3934.05,3932.40,3934.05,0
^NSEI,20070111,14:58,3934.55,3934.90,3934.20,3934.55,0
^NSEI,20070111,14:59,3929.35,3933.35,3929.35,3933.35,0
^NSEI,20070111,15:00,3928.10,3930.25,3928.10,3930.25,0
^NSEI,20070111,15:01,3936.35,3936.35,3934.05,3934.40,0
^NSEI,20070111,15:02,3936.50,3936.50,3935.25,3936.40,0
^NSEI,20070111,15:03,3936.10,3936.10,3931.60,3931.60,0
^NSEI,20070111,15:04,3931.45,3932.35,3931.45,3932.35,0
^NSEI,20070111,15:05,3933.65,3934.60,3931.50,3934.60,0
^NSEI,20070111,15:06,3932.95,3933.10,3932.75,3932.75,0
^NSEI,20070111,15:07,3933.15,3933.15,3931.80,3932.60,0
^NSEI,20070111,15:08,3932.60,3932.65,3931.20,3932.60,0
^NSEI,20070111,15:09,3931.85,3932.65,3931.80,3931.80,0
^NSEI,20070111,15:10,3933.55,3933.95,3932.05,3933.95,0
^NSEI,20070111,15:11,3937.55,3938.45,3936.20,3938.45,0
^NSEI,20070111,15:12,3937.85,3940.30,3936.95,3939.05,0
^NSEI,20070111,15:13,3938.95,3940.75,3938.95,3940.70,0
^NSEI,20070111,15:14,3941.00,3941.30,3941.00,3941.30,0
^NSEI,20070111,15:15,3940.85,3944.30,3940.85,3944.05,0
^NSEI,20070111,15:16,3943.85,3944.20,3943.85,3943.95,0
^NSEI,20070111,15:17,3944.55,3945.60,3944.40,3944.40,0
^NSEI,20070111,15:18,3945.20,3945.20,3943.35,3944.70,0
^NSEI,20070111,15:19,3944.70,3946.35,3944.70,3946.00,0
^NSEI,20070111,15:20,3947.10,3947.90,3946.00,3947.10,0
^NSEI,20070111,15:21,3948.45,3948.65,3948.25,3948.25,0
^NSEI,20070111,15:22,3947.40,3949.00,3947.05,3948.30,0
^NSEI,20070111,15:23,3950.15,3950.15,3948.30,3949.20,0
^NSEI,20070111,15:24,3950.80,3950.80,3949.25,3950.60,0
^NSEI,20070111,15:25,3948.85,3951.55,3948.85,3950.30,0
^NSEI,20070111,15:26,3949.65,3949.65,3947.90,3947.90,0
^NSEI,20070111,15:27,3950.15,3950.15,3947.40,3950.15,0
^NSEI,20070111,15:28,3951.45,3952.35,3951.45,3952.35,0
^NSEI,20070111,15:29,3952.35,3952.35,3950.70,3950.70,0
^NSEI,20070111,15:30,3951.50,3951.50,3950.15,3950.45,0
