<Ticker>,<Date>,<Time>,<Open>,<High>,<Low>,<Close>,<Volume> 
^NSEI,20070129,12:13,4130.40,4130.90,4129.95,4130.90,0
^NSEI,20070129,12:14,4131.15,4131.15,4131.15,4131.15,0
^NSEI,20070129,12:16,4132.35,4132.35,4131.35,4131.80,0
^NSEI,20070129,12:17,4131.65,4132.00,4131.45,4132.00,0
^NSEI,20070129,12:18,4132.30,4132.40,4132.30,4132.30,0
^NSEI,20070129,12:19,4132.50,4132.50,4132.45,4132.50,0
^NSEI,20070129,12:20,4131.95,4132.65,4131.15,4132.30,0
^NSEI,20070129,12:21,4131.65,4132.20,4131.20,4131.20,0
^NSEI,20070129,12:22,4131.35,4131.90,4131.35,4131.80,0
^NSEI,20070129,12:23,4131.65,4132.25,4131.45,4132.25,0
^NSEI,20070129,12:24,4132.40,4132.40,4131.75,4131.80,0
^NSEI,20070129,12:25,4132.70,4132.70,4132.10,4132.60,0
^NSEI,20070129,12:26,4132.60,4132.75,4132.40,4132.60,0
^NSEI,20070129,12:27,4132.20,4132.50,4131.80,4131.80,0
^NSEI,20070129,12:28,4132.45,4132.45,4132.05,4132.25,0
^NSEI,20070129,12:29,4132.35,4132.70,4132.05,4132.20,0
^NSEI,20070129,12:30,4132.55,4132.55,4131.75,4132.55,0
^NSEI,20070129,12:31,4131.55,4132.20,4131.55,4131.55,0
^NSEI,20070129,12:33,4130.70,4131.50,4130.70,4130.70,0
^NSEI,20070129,12:34,4132.45,4132.45,4132.45,4132.45,0
^NSEI,20070129,12:35,4132.65,4132.65,4132.40,4132.65,0
^NSEI,20070129,12:36,4131.00,4132.75,4131.00,4132.10,0
^NSEI,20070129,12:37,4132.00,4132.00,4132.00,4132.00,0
^NSEI,20070129,12:38,4132.60,4132.60,4131.25,4132.40,0
^NSEI,20070129,12:39,4133.00,4133.35,4131.85,4131.85,0
^NSEI,20070129,12:40,4132.60,4132.90,4132.50,4132.90,0
^NSEI,20070129,12:41,4132.90,4133.40,4132.10,4132.85,0
^NSEI,20070129,12:42,4132.15,4133.20,4132.15,4132.15,0
^NSEI,20070129,12:43,4132.75,4132.75,4132.10,4132.35,0
^NSEI,20070129,12:44,4132.35,4132.50,4132.35,4132.35,0
^NSEI,20070129,12:45,4132.30,4132.30,4132.30,4132.30,0
^NSEI,20070129,12:46,4133.25,4133.80,4132.95,4132.95,0
^NSEI,20070129,12:47,4134.00,4134.00,4133.10,4133.45,0
^NSEI,20070129,12:48,4133.05,4133.50,4133.05,4133.25,0
^NSEI,20070129,12:49,4133.95,4134.00,4133.15,4133.80,0
^NSEI,20070129,12:50,4134.50,4134.55,4133.25,4134.55,0
^NSEI,20070129,12:51,4135.50,4135.50,4134.95,4135.05,0
^NSEI,20070129,12:52,4134.65,4135.15,4134.65,4134.85,0
^NSEI,20070129,12:53,4134.65,4135.40,4134.55,4135.40,0
^NSEI,20070129,12:54,4134.90,4135.90,4134.90,4135.90,0
^NSEI,20070129,12:55,4136.85,4136.85,4135.55,4136.35,0
^NSEI,20070129,12:56,4138.20,4138.20,4136.55,4137.20,0
^NSEI,20070129,12:57,4136.70,4138.10,4136.70,4136.95,0
^NSEI,20070129,12:58,4136.80,4137.00,4136.80,4137.00,0
^NSEI,20070129,12:59,4137.70,4137.70,4137.40,4137.40,0
^NSEI,20070129,13:00,4136.80,4137.15,4136.80,4136.80,0
^NSEI,20070129,13:01,4136.35,4136.45,4135.35,4136.20,0
^NSEI,20070129,13:02,4137.15,4137.15,4135.60,4137.05,0
^NSEI,20070129,13:03,4137.30,4138.05,4136.50,4137.45,0
^NSEI,20070129,13:04,4138.00,4138.00,4137.45,4138.00,0
^NSEI,20070129,13:05,4138.35,4138.35,4138.00,4138.35,0
^NSEI,20070129,13:06,4138.05,4138.25,4137.60,4138.20,0
^NSEI,20070129,13:07,4138.70,4138.70,4138.70,4138.70,0
^NSEI,20070129,13:08,4138.30,4138.45,4138.30,4138.45,0
^NSEI,20070129,13:09,4139.45,4140.75,4139.45,4139.45,0
^NSEI,20070129,13:10,4141.25,4141.85,4141.25,4141.80,0
^NSEI,20070129,13:11,4140.70,4141.40,4140.70,4141.25,0
^NSEI,20070129,13:12,4140.70,4141.65,4140.35,4140.35,0
^NSEI,20070129,13:13,4140.45,4140.45,4139.40,4139.80,0
^NSEI,20070129,13:14,4140.40,4140.60,4139.85,4140.60,0
^NSEI,20070129,13:15,4141.10,4141.25,4140.85,4141.25,0
^NSEI,20070129,13:16,4142.60,4142.60,4141.60,4142.60,0
^NSEI,20070129,13:17,4143.10,4143.45,4142.85,4143.10,0
^NSEI,20070129,13:18,4142.10,4142.10,4141.10,4141.10,0
^NSEI,20070129,13:19,4141.40,4141.50,4140.95,4141.40,0
^NSEI,20070129,13:20,4140.55,4140.60,4140.15,4140.55,0
^NSEI,20070129,13:21,4139.95,4140.10,4139.10,4139.10,0
^NSEI,20070129,13:22,4137.95,4139.05,4137.90,4137.90,0
^NSEI,20070129,13:23,4137.90,4138.00,4137.45,4138.00,0
^NSEI,20070129,13:24,4137.95,4138.15,4137.55,4138.15,0
^NSEI,20070129,13:25,4137.65,4137.80,4137.40,4137.80,0
^NSEI,20070129,13:26,4137.70,4137.80,4137.20,4137.80,0
^NSEI,20070129,13:27,4138.15,4138.15,4137.15,4138.15,0
^NSEI,20070129,13:28,4139.00,4139.05,4139.00,4139.00,0
^NSEI,20070129,13:29,4138.95,4139.45,4138.95,4139.45,0
^NSEI,20070129,13:30,4138.85,4138.85,4138.85,4138.85,0
^NSEI,20070129,13:31,4138.80,4138.95,4138.80,4138.95,0
^NSEI,20070129,13:32,4138.30,4138.75,4138.30,4138.60,0
^NSEI,20070129,13:33,4138.25,4138.70,4138.05,4138.05,0
^NSEI,20070129,13:34,4137.60,4138.10,4137.25,4138.05,0
^NSEI,20070129,13:35,4138.10,4138.80,4138.10,4138.80,0
^NSEI,20070129,13:36,4138.30,4138.35,4138.05,4138.10,0
^NSEI,20070129,13:37,4137.75,4138.65,4137.70,4138.45,0
^NSEI,20070129,13:38,4138.30,4138.30,4137.90,4138.20,0
^NSEI,20070129,13:39,4137.95,4138.65,4137.95,4137.95,0
^NSEI,20070129,13:40,4137.75,4137.75,4137.40,4137.70,0
^NSEI,20070129,13:41,4136.95,4137.00,4136.85,4137.00,0
^NSEI,20070129,13:42,4136.70,4137.15,4136.50,4136.50,0
^NSEI,20070129,13:43,4137.05,4137.35,4137.00,4137.35,0
^NSEI,20070129,13:44,4137.00,4137.00,4136.25,4136.45,0
^NSEI,20070129,13:45,4136.50,4136.55,4135.80,4136.00,0
^NSEI,20070129,13:46,4136.05,4136.05,4135.15,4135.15,0
^NSEI,20070129,13:47,4135.85,4135.85,4135.10,4135.50,0
^NSEI,20070129,13:48,4136.30,4136.30,4135.65,4136.25,0
^NSEI,20070129,13:49,4136.85,4136.90,4136.15,4136.90,0
^NSEI,20070129,13:50,4138.10,4138.10,4137.05,4138.00,0
^NSEI,20070129,13:51,4138.85,4138.85,4137.95,4138.45,0
^NSEI,20070129,13:52,4138.85,4139.35,4138.85,4139.35,0
^NSEI,20070129,13:53,4139.05,4140.30,4139.05,4140.30,0
^NSEI,20070129,13:54,4141.65,4141.70,4140.00,4141.70,0
^NSEI,20070129,13:55,4141.55,4141.85,4141.50,4141.85,0
^NSEI,20070129,13:56,4142.15,4142.15,4141.15,4141.55,0
^NSEI,20070129,13:57,4144.40,4144.40,4142.85,4144.40,0
^NSEI,20070129,13:58,4145.70,4145.70,4143.70,4144.75,0
^NSEI,20070129,13:59,4141.95,4141.95,4141.95,4141.95,0
^NSEI,20070129,14:05,4138.65,4138.65,4138.45,4138.45,0
^NSEI,20070129,14:06,4139.90,4139.90,4139.40,4139.90,0
^NSEI,20070129,14:07,4140.90,4141.85,4140.85,4140.85,0
^NSEI,20070129,14:08,4139.80,4140.15,4139.80,4139.80,0
^NSEI,20070129,14:09,4139.95,4139.95,4139.15,4139.15,0
^NSEI,20070129,14:10,4140.60,4142.45,4140.30,4142.45,0
^NSEI,20070129,14:11,4142.80,4142.85,4142.45,4142.85,0
^NSEI,20070129,14:12,4143.20,4143.70,4142.90,4143.20,0
^NSEI,20070129,14:13,4142.90,4143.50,4142.90,4142.90,0
^NSEI,20070129,14:14,4142.70,4142.70,4140.40,4141.35,0
^NSEI,20070129,14:15,4140.90,4141.30,4139.80,4140.55,0
^NSEI,20070129,14:16,4139.10,4140.35,4138.90,4139.10,0
^NSEI,20070129,14:17,4139.65,4140.15,4139.65,4140.15,0
^NSEI,20070129,14:18,4138.95,4139.45,4138.95,4139.35,0
^NSEI,20070129,14:19,4139.65,4140.35,4139.55,4140.35,0
^NSEI,20070129,14:20,4139.85,4139.85,4139.00,4139.60,0
^NSEI,20070129,14:21,4138.85,4140.70,4138.85,4140.60,0
^NSEI,20070129,14:22,4139.30,4139.80,4139.30,4139.30,0
^NSEI,20070129,14:23,4140.00,4140.00,4139.45,4139.55,0
^NSEI,20070129,14:24,4140.30,4140.70,4140.25,4140.70,0
^NSEI,20070129,14:25,4140.50,4140.80,4139.90,4140.80,0
^NSEI,20070129,14:26,4140.10,4140.10,4139.70,4140.05,0
^NSEI,20070129,14:27,4138.60,4139.55,4138.15,4138.95,0
^NSEI,20070129,14:28,4139.10,4139.65,4138.75,4139.65,0
^NSEI,20070129,14:29,4139.05,4140.20,4139.05,4139.70,0
^NSEI,20070129,14:30,4138.65,4138.95,4138.65,4138.70,0
^NSEI,20070129,14:31,4138.15,4138.80,4136.80,4138.15,0
^NSEI,20070129,14:32,4138.35,4138.85,4137.40,4137.40,0
^NSEI,20070129,14:33,4138.40,4138.40,4136.80,4136.80,0
^NSEI,20070129,14:34,4137.20,4137.70,4136.70,4137.10,0
^NSEI,20070129,14:35,4137.05,4137.65,4136.80,4137.05,0
^NSEI,20070129,14:36,4136.90,4137.45,4135.85,4135.85,0
^NSEI,20070129,14:37,4136.85,4137.15,4136.75,4136.85,0
^NSEI,20070129,14:38,4136.40,4136.40,4135.70,4135.70,0
^NSEI,20070129,14:39,4136.00,4136.00,4135.65,4135.85,0
^NSEI,20070129,14:40,4133.15,4135.65,4133.15,4133.25,0
^NSEI,20070129,14:41,4131.55,4132.75,4131.05,4131.05,0
^NSEI,20070129,14:42,4131.60,4131.60,4131.60,4131.60,0
^NSEI,20070129,14:43,4130.95,4131.15,4130.70,4131.15,0
^NSEI,20070129,14:44,4130.40,4130.40,4129.45,4129.45,0
^NSEI,20070129,14:45,4129.80,4129.80,4127.20,4127.30,0
^NSEI,20070129,14:46,4126.70,4126.95,4126.70,4126.95,0
^NSEI,20070129,14:47,4127.55,4127.55,4127.55,4127.55,0
^NSEI,20070129,14:48,4125.25,4125.25,4125.25,4125.25,0
^NSEI,20070129,14:49,4121.95,4125.80,4121.95,4125.35,0
^NSEI,20070129,14:50,4126.00,4126.35,4124.85,4126.35,0
^NSEI,20070129,14:51,4124.90,4126.15,4124.90,4124.95,0
^NSEI,20070129,14:52,4119.95,4122.60,4119.80,4119.80,0
^NSEI,20070129,14:53,4119.60,4120.40,4119.40,4120.00,0
^NSEI,20070129,14:54,4121.70,4121.75,4119.75,4121.75,0
^NSEI,20070129,14:55,4124.10,4124.10,4121.50,4123.55,0
^NSEI,20070129,14:56,4125.65,4125.65,4124.25,4125.65,0
^NSEI,20070129,14:57,4123.85,4126.50,4123.85,4123.85,0
^NSEI,20070129,14:58,4125.15,4125.25,4125.15,4125.15,0
^NSEI,20070129,14:59,4125.45,4126.20,4124.60,4126.20,0
^NSEI,20070129,15:00,4126.10,4126.45,4125.80,4126.10,0
^NSEI,20070129,15:01,4126.70,4126.85,4125.75,4126.85,0
^NSEI,20070129,15:02,4127.00,4127.00,4126.45,4127.00,0
^NSEI,20070129,15:03,4126.40,4127.65,4126.40,4127.65,0
^NSEI,20070129,15:04,4129.00,4129.40,4127.60,4129.00,0
^NSEI,20070129,15:05,4128.05,4128.40,4127.60,4128.40,0
^NSEI,20070129,15:06,4130.00,4130.00,4128.20,4129.75,0
^NSEI,20070129,15:07,4128.85,4129.75,4128.85,4128.85,0
^NSEI,20070129,15:08,4128.30,4128.65,4128.30,4128.30,0
^NSEI,20070129,15:09,4128.50,4128.95,4128.25,4128.50,0
^NSEI,20070129,15:10,4128.25,4128.25,4128.25,4128.25,0
^NSEI,20070129,15:13,4126.25,4126.25,4126.25,4126.25,0
^NSEI,20070129,15:14,4127.10,4127.10,4125.20,4125.20,0
^NSEI,20070129,15:15,4125.25,4126.05,4125.00,4125.15,0
^NSEI,20070129,15:16,4124.90,4126.10,4124.90,4124.90,0
^NSEI,20070129,15:18,4121.45,4123.35,4121.45,4121.45,0
^NSEI,20070129,15:19,4119.85,4121.45,4119.85,4121.45,0
^NSEI,20070129,15:20,4120.80,4122.20,4120.80,4122.20,0
^NSEI,20070129,15:21,4123.15,4124.00,4122.65,4124.00,0
^NSEI,20070129,15:22,4123.15,4124.20,4123.15,4123.15,0
^NSEI,20070129,15:23,4121.75,4123.45,4121.75,4122.05,0
^NSEI,20070129,15:24,4119.60,4120.40,4119.60,4119.60,0
^NSEI,20070129,15:26,4118.00,4119.05,4117.80,4117.80,0
^NSEI,20070129,15:27,4118.20,4119.05,4118.20,4118.20,0
^NSEI,20070129,15:28,4116.30,4117.45,4116.30,4117.45,0
^NSEI,20070129,15:29,4116.90,4120.60,4116.90,4120.60,0
